,id_municipio,latitude,longitude,uf,regiao
2925,2103703,-1.81475,-44.8644,MA,Nordeste
2926,2103752,-5.54637,-47.4217,MA,Nordeste
2927,2103802,-5.03518,-44.4409,MA,Nordeste
2928,2103901,-4.15002,-42.9477,MA,Nordeste
2929,2104008,-4.87938,-44.6926,MA,Nordeste
2930,2104057,-6.56077,-47.4431,MA,Nordeste
2931,2104073,-6.96508,-46.6786,MA,Nordeste
2932,2104081,-6.16207,-44.8979,MA,Nordeste
2933,2104099,-6.44017,-46.1916,MA,Nordeste
2934,2104107,-6.95983,-46.1749,MA,Nordeste
2935,2104206,-5.72792,-44.1565,MA,Nordeste
2936,2104305,-1.40259,-45.7795,MA,Nordeste
2937,2104404,-5.1475,-44.3013,MA,Nordeste
2938,2104503,-5.02078,-44.2754,MA,Nordeste
2939,2104552,-5.74973,-47.3646,MA,Nordeste
2940,2104602,-5.31897,-44.2469,MA,Nordeste
2941,2104628,-5.47835,-44.0774,MA,Nordeste
2942,2104651,-3.43245,-45.6619,MA,Nordeste
2943,2104677,-2.12899,-45.8777,MA,Nordeste
2944,2104701,-5.40547,-44.3358,MA,Nordeste
2945,2104800,-5.81367,-46.1462,MA,Nordeste
2946,2104909,-2.12755,-44.602,MA,Nordeste
2947,2105005,-2.59828,-43.4649,MA,Nordeste
2948,2105104,-2.77206,-44.0501,MA,Nordeste
2949,2105153,-3.65771,-45.2114,MA,Nordeste
2950,2105203,-4.6625,-44.8558,MA,Nordeste
2951,2105302,-5.51847,-47.4777,MA,Nordeste
2952,2105351,-5.14252,-45.7877,MA,Nordeste
2953,2105401,-3.40202,-44.3508,MA,Nordeste
2954,2105427,-4.45293,-47.5235,MA,Nordeste
2955,2105450,-5.82282,-44.2153,MA,Nordeste
2956,2105476,-5.36237,-45.6356,MA,Nordeste
2957,2105500,-5.44363,-47.4064,MA,Nordeste
2958,2105609,-4.98611,-44.6958,MA,Nordeste
2959,2105658,-1.83888,-46.09,MA,Nordeste
2960,2105708,-4.56974,-45.1319,MA,Nordeste
2961,2105807,-4.609,-45.049,MA,Nordeste
2962,2105948,-4.61173,-44.9798,MA,Nordeste
2963,2105906,-3.94661,-44.826,MA,Nordeste
2964,2105922,-6.05023,-43.5333,MA,Nordeste
2965,2105963,-4.98893,-45.3816,MA,Nordeste
2966,2105989,-6.18539,-47.0293,MA,Nordeste
2967,2106003,-4.51837,-44.4646,MA,Nordeste
2968,2106102,-7.08111,-45.1451,MA,Nordeste
2969,2106201,-1.27492,-45.867,MA,Nordeste
2970,2106300,-3.39232,-42.2117,MA,Nordeste
2971,2106326,-2.04918,-45.9587,MA,Nordeste
2972,2106359,-4.62806,-45.4531,MA,Nordeste
2973,2106375,-2.24078,-45.8507,MA,Nordeste
2974,2106409,-3.62035,-43.1112,MA,Nordeste
2975,2106508,-3.09849,-45.035,MA,Nordeste
2976,2106607,-5.51359,-43.2018,MA,Nordeste
2977,2106631,-3.6244,-44.5468,MA,Nordeste
2978,2106672,-3.57443,-42.6131,MA,Nordeste
2979,2106706,-6.37454,-44.3683,MA,Nordeste
2980,2106755,-3.56313,-44.5814,MA,Nordeste
2981,2106805,-2.07094,-44.7787,MA,Nordeste
2982,2106904,-3.48125,-45.2496,MA,Nordeste
2983,2107001,-5.83067,-47.0673,MA,Nordeste
2984,2107100,-2.85379,-44.0357,MA,Nordeste
2985,2107209,-3.46788,-43.9134,MA,Nordeste
2986,2107258,-7.12263,-46.2607,MA,Nordeste
2987,2107308,-6.73047,-44.0471,MA,Nordeste
2988,2107357,-2.84227,-45.6953,MA,Nordeste
2989,2107407,-4.13417,-45.1163,MA,Nordeste
2990,2107456,-2.99295,-44.9897,MA,Nordeste
2991,2107506,-2.51657,-44.1019,MA,Nordeste
2992,2107605,-2.64433,-44.8933,MA,Nordeste
2993,2107704,-6.4264,-43.9792,MA,Nordeste
2994,2107803,-5.67365,-43.1011,MA,Nordeste
2995,2107902,-6.17745,-43.7755,MA,Nordeste
2996,2108009,-6.60296,-44.0745,MA,Nordeste
2997,2108058,-2.72094,-42.5258,MA,Nordeste
2998,2108108,-4.44485,-45.2398,MA,Nordeste
2999,2108207,-4.56482,-44.6006,MA,Nordeste
3000,2108256,-2.97272,-45.3493,MA,Nordeste
3001,2108306,-3.27674,-45.1768,MA,Nordeste
3002,2108405,-2.57676,-44.8504,MA,Nordeste
3003,2108454,-4.37459,-44.3369,MA,Nordeste
3004,2108504,-3.60985,-45.342,MA,Nordeste
3005,2108603,-2.52224,-45.0788,MA,Nordeste
3006,2108702,-3.89315,-45.1759,MA,Nordeste
3007,2108801,-3.72041,-44.2216,MA,Nordeste
3008,2108900,-4.74626,-44.9432,MA,Nordeste
3009,2109007,-6.34149,-47.3962,MA,Nordeste
3010,2109056,-1.85925,-44.5842,MA,Nordeste
3011,2109106,-5.2898,-44.495,MA,Nordeste
3012,2109205,-2.91872,-44.0715,MA,Nordeste
3013,2109239,-2.38991,-45.82,MA,Nordeste
3014,2109270,-2.58799,-45.3595,MA,Nordeste
3015,2109304,-3.40787,-44.0234,MA,Nordeste
3016,2109403,-2.50568,-43.4232,MA,Nordeste
3017,2109452,-2.4254,-44.0973,MA,Nordeste
3018,2109502,-7.35819,-46.6225,MA,Nordeste
3019,2109551,-5.93067,-47.3888,MA,Nordeste
3020,2109601,-2.93444,-44.2531,MA,Nordeste
3021,2109700,-7.13447,-45.3515,MA,Nordeste
3022,2109759,-5.49671,-44.5638,MA,Nordeste
3023,2109809,-2.24426,-45.29,MA,Nordeste
3024,2109908,-3.65112,-45.3774,MA,Nordeste
3025,2110005,-4.06873,-45.69,MA,Nordeste
3026,2110039,-2.51123,-45.7801,MA,Nordeste
3027,2110104,-3.49308,-42.5688,MA,Nordeste
3028,2110203,-3.14241,-44.3211,MA,Nordeste
3029,2110237,-3.109,-42.4064,MA,Nordeste
3030,2110278,-2.50068,-43.238,MA,Nordeste
3031,2110302,-4.86613,-44.3653,MA,Nordeste
3032,2110401,-3.33515,-43.5287,MA,Nordeste
3033,2110500,-2.69781,-44.8289,MA,Nordeste
3034,2110609,-3.37223,-42.4191,MA,Nordeste
3035,2110658,-6.81471,-44.6509,MA,Nordeste
3036,2110708,-5.58095,-44.3822,MA,Nordeste
3037,2110807,-7.07535,-44.8092,MA,Nordeste
3038,2110856,-5.12584,-47.389,MA,Nordeste
3039,2110906,-6.25159,-42.8668,MA,Nordeste
3040,2111003,-2.95398,-44.7953,MA,Nordeste
3041,2111029,-3.5503,-46.2507,MA,Nordeste
3042,2111052,-6.45634,-47.0594,MA,Nordeste
3043,2111078,-5.10821,-43.8163,MA,Nordeste
3044,2111102,-6.4934,-43.7036,MA,Nordeste
3045,2111201,-2.54704,-44.0597,MA,Nordeste
3046,2111250,-5.05493,-44.5809,MA,Nordeste
3047,2111300,-2.53874,-44.2825,MA,Nordeste
3048,2111409,-4.38541,-44.6654,MA,Nordeste
3049,2111508,-4.03736,-44.4707,MA,Nordeste
3050,2111532,-5.08472,-48.4291,MA,Nordeste
3051,2111573,-6.82389,-46.5319,MA,Nordeste
3052,2111607,-7.02183,-45.4809,MA,Nordeste
3053,2111631,-5.11053,-45.0696,MA,Nordeste
3054,2111672,-5.0231,-45.001,MA,Nordeste
3055,2111706,-2.89487,-44.8681,MA,Nordeste
3056,2111722,-4.04913,-45.2457,MA,Nordeste
3057,2111748,-5.25096,-44.0533,MA,Nordeste
3058,2111763,-5.4461,-47.2959,MA,Nordeste
3059,2111789,-1.85229,-45.1207,MA,Nordeste
3060,2111805,-5.87601,-46.7033,MA,Nordeste
3061,2111904,-6.47839,-44.1919,MA,Nordeste
3062,2111953,-6.40858,-43.5455,MA,Nordeste
3063,2112001,-8.4662,-45.7536,MA,Nordeste
3064,2112100,-4.25597,-43.932,MA,Nordeste
3065,2112209,-5.09769,-42.8329,MA,Nordeste
3066,2112233,-4.538,-44.628,MA,Nordeste
3067,2112274,-3.67355,-45.6238,MA,Nordeste
3068,2112308,-5.25476,-44.6444,MA,Nordeste
3069,2112407,-1.65893,-45.3798,MA,Nordeste
3070,2112456,-2.21638,-45.3044,MA,Nordeste
3071,2112506,-2.76141,-42.2755,MA,Nordeste
3072,2112605,-3.20642,-43.3878,MA,Nordeste
3073,2112704,-3.53639,-43.917,MA,Nordeste
3074,2112803,-3.20451,-44.9912,MA,Nordeste
3075,2112852,-5.18889,-48.1336,MA,Nordeste
3076,2112902,-3.45125,-44.8643,MA,Nordeste
3077,2113009,-4.28184,-45.2505,MA,Nordeste
3078,2114007,-3.27014,-45.6553,MA,Nordeste
3079,2400109,-6.4282,-36.6347,RN,Nordeste
3080,2400208,-5.58362,-36.914,RN,Nordeste
3081,2400307,-5.49229,-36.5075,RN,Nordeste
3082,2400406,-6.20351,-38.2941,RN,Nordeste
3083,2400505,-6.40533,-38.0142,RN,Nordeste
3084,2400604,-6.1475,-37.7636,RN,Nordeste
3085,2400703,-5.28186,-36.75,RN,Nordeste
3086,2400802,-5.65792,-36.6094,RN,Nordeste
3087,2400901,-6.21367,-37.8834,RN,Nordeste
3088,2401008,-5.65349,-37.7946,RN,Nordeste
3089,2401107,-4.95254,-37.1252,RN,Nordeste
3090,2401206,-6.18831,-35.1608,RN,Nordeste
3091,2401305,-5.86206,-37.3135,RN,Nordeste
3092,2401404,-6.37161,-35.0033,RN,Nordeste
3093,2401453,-5.06977,-37.6129,RN,Nordeste
3094,2401503,-5.94284,-35.9247,RN,Nordeste
3095,2401602,-5.69906,-35.813,RN,Nordeste
3096,2401651,-5.98027,-36.4167,RN,Nordeste
3097,2401701,-5.98648,-35.5792,RN,Nordeste
3098,2401800,-6.18566,-35.3591,RN,Nordeste
3099,2401859,-5.07091,-36.0717,RN,Nordeste
3100,2401909,-5.76541,-35.9938,RN,Nordeste
3101,2402006,-6.45441,-37.1067,RN,Nordeste
3102,2402105,-6.23829,-36.1888,RN,Nordeste
3103,2402204,-6.37193,-35.1281,RN,Nordeste
3104,2402303,-5.78387,-37.5586,RN,Nordeste
3105,2402402,-6.55015,-36.5868,RN,Nordeste
3106,2402501,-5.34181,-36.8335,RN,Nordeste
3107,2402600,-5.64323,-35.4247,RN,Nordeste
3108,2402709,-6.03503,-36.3503,RN,Nordeste
3109,2402808,-6.3748,-36.2223,RN,Nordeste
3110,2402907,-6.24974,-38.4441,RN,Nordeste
3111,2403004,-6.40894,-36.7782,RN,Nordeste
3112,2403103,-6.25484,-36.5146,RN,Nordeste
3113,2403202,-6.08082,-38.3794,RN,Nordeste
3114,2403301,-6.10691,-38.3033,RN,Nordeste
3115,2403400,-6.93835,-36.717,RN,Nordeste
3116,2403509,-6.33563,-35.3052,RN,Nordeste
3117,2403608,-5.70143,-35.3048,RN,Nordeste
3118,2403707,-5.59274,-37.6875,RN,Nordeste
3119,2403756,-5.69096,-36.5282,RN,Nordeste
3120,2403806,-6.12264,-36.8226,RN,Nordeste
3121,2403905,-6.07234,-38.1212,RN,Nordeste
3122,2404002,-6.15669,-37.8375,RN,Nordeste
3123,2404101,-5.0909,-36.2754,RN,Nordeste
3124,2404200,-6.26486,-35.1943,RN,Nordeste
3125,2404309,-5.44887,-37.5183,RN,Nordeste
3126,2404408,-4.98068,-37.1621,RN,Nordeste
3127,2404507,-5.10619,-36.3222,RN,Nordeste
3128,2404606,-5.82447,-35.55,RN,Nordeste
3129,2404705,-5.48984,-36.8501,RN,Nordeste
3130,2404804,-6.80596,-37.2045,RN,Nordeste
3131,2404853,-5.63894,-36.8712,RN,Nordeste
3132,2404903,-5.8363,-37.9912,RN,Nordeste
3133,2405009,-6.41856,-36.2031,RN,Nordeste
3134,2405108,-5.35211,-36.1278,RN,Nordeste
3135,2405207,-6.01474,-37.4048,RN,Nordeste
3136,2405306,-6.16566,-35.6219,RN,Nordeste
3137,2405405,-6.46544,-35.9346,RN,Nordeste
3138,2405504,-5.64999,-35.9713,RN,Nordeste
3139,2405603,-6.37665,-37.3496,RN,Nordeste
3140,2405702,-6.58047,-36.7736,RN,Nordeste
3141,2405801,-5.54094,-35.8122,RN,Nordeste
3142,2405900,-6.27215,-37.7885,RN,Nordeste
3143,2406007,-6.31095,-38.2823,RN,Nordeste
3144,2406106,-6.0306,-37.009,RN,Nordeste
3145,2406155,-6.26866,-35.3495,RN,Nordeste
3146,2406205,-6.39493,-35.5949,RN,Nordeste
3147,2406304,-6.15082,-35.4299,RN,Nordeste
3148,2406403,-6.0119,-35.8729,RN,Nordeste
3149,2406502,-6.09339,-36.4703,RN,Nordeste
3150,2406601,-6.12295,-35.4724,RN,Nordeste
3151,2406700,-5.69322,-36.247,RN,Nordeste
3152,2406809,-6.14943,-36.1171,RN,Nordeste
3153,2406908,-6.10525,-37.8134,RN,Nordeste
3154,2407005,-6.40588,-38.3899,RN,Nordeste
3155,2407104,-5.85229,-35.3552,RN,Nordeste
3156,2407203,-5.10795,-36.6318,RN,Nordeste
3157,2407252,-6.39949,-38.324,RN,Nordeste
3158,2407302,-6.2846,-38.1642,RN,Nordeste
3159,2407401,-6.08279,-37.908,RN,Nordeste
3160,2407500,-5.52181,-35.2631,RN,Nordeste
3161,2407609,-6.07194,-37.5158,RN,Nordeste
3162,2407708,-6.48522,-35.2842,RN,Nordeste
3163,2407807,-6.07063,-35.3253,RN,Nordeste
3164,2407906,-6.43698,-35.7831,RN,Nordeste
3165,2408003,-5.18374,-37.3474,RN,Nordeste
3166,2408102,-5.79357,-35.1986,RN,Nordeste
3167,2408201,-6.09329,-35.1991,RN,Nordeste
3168,2408300,-6.47511,-35.4286,RN,Nordeste
3169,2408409,-5.9486,-37.7047,RN,Nordeste
3170,2408508,-6.6958,-36.9428,RN,Nordeste
3171,2408607,-6.47565,-38.3057,RN,Nordeste
3172,2408706,-5.76893,-37.1032,RN,Nordeste
3173,2408805,-5.22276,-35.8398,RN,Nordeste
3174,2408904,-6.68491,-36.6566,RN,Nordeste
3175,2403251,-5.91116,-35.271,RN,Nordeste
3176,2409100,-6.43018,-35.6442,RN,Nordeste
3177,2409209,-6.27268,-35.37,RN,Nordeste
3178,2409308,-6.10656,-37.6356,RN,Nordeste
3179,2409407,-6.10498,-38.2077,RN,Nordeste
3180,2409506,-5.14988,-35.876,RN,Nordeste
3181,2409605,-5.57352,-36.1084,RN,Nordeste
3182,2409704,-5.5161,-36.3867,RN,Nordeste
3183,2409803,-6.4356,-35.2195,RN,Nordeste
3184,2409902,-5.2564,-36.7095,RN,Nordeste
3185,2410009,-6.26364,-38.0461,RN,Nordeste
3186,2410108,-5.62233,-35.6635,RN,Nordeste
3187,2410207,-6.02064,-37.9865,RN,Nordeste
3188,2410256,-5.05441,-36.7887,RN,Nordeste
3189,2410405,-5.46393,-35.5554,RN,Nordeste
3190,2410504,-6.18987,-38.2211,RN,Nordeste
3191,2410603,-6.07244,-37.716,RN,Nordeste
3192,2410702,-5.92654,-37.949,RN,Nordeste
3193,2410801,-6.25139,-38.3116,RN,Nordeste
3194,2410900,-5.82156,-35.8215,RN,Nordeste
3195,2408953,-5.2765,-35.3794,RN,Nordeste
3196,2411007,-5.78393,-38.0579,RN,Nordeste
3197,2411106,-5.88745,-35.933,RN,Nordeste
3198,2411205,-6.22475,-36.0193,RN,Nordeste
3199,2409332,-5.83802,-35.6914,RN,Nordeste
3200,2411403,-5.94605,-36.6578,RN,Nordeste
3201,2411429,-6.76643,-36.7312,RN,Nordeste
3202,2411502,-6.31195,-35.4739,RN,Nordeste
3203,2411601,-5.09259,-35.9587,RN,Nordeste
3204,2411700,-6.33798,-36.0863,RN,Nordeste
3205,2411809,-6.37975,-37.1864,RN,Nordeste
3206,2411908,-5.97472,-38.1519,RN,Nordeste
3207,2412005,-5.79068,-35.3257,RN,Nordeste
3208,2412104,-6.71387,-37.2027,RN,Nordeste
3209,2412203,-6.0773,-35.2417,RN,Nordeste
3210,2412302,-6.31087,-35.7067,RN,Nordeste
3211,2412401,-6.44002,-36.8746,RN,Nordeste
3212,2412500,-6.20283,-38.4947,RN,Nordeste
3213,2412559,-5.12302,-35.6354,RN,Nordeste
3214,2412609,-5.8994,-35.7642,RN,Nordeste
3215,2412708,-5.90559,-35.6317,RN,Nordeste
3216,2412807,-5.79791,-36.8778,RN,Nordeste
3217,2412906,-5.96404,-36.0798,RN,Nordeste
3218,2413003,-6.21893,-36.6827,RN,Nordeste
3219,2413102,-6.03334,-35.6978,RN,Nordeste
3220,2413201,-6.1576,-35.1299,RN,Nordeste
3221,2410306,-6.10478,-35.7113,RN,Nordeste
3222,2413300,-6.41762,-35.7033,RN,Nordeste
3223,2413359,-5.17725,-37.0242,RN,Nordeste
3224,2413409,-6.66031,-37.3996,RN,Nordeste
3225,2413508,-6.28181,-35.5,RN,Nordeste
3226,2413557,-6.11087,-37.9548,RN,Nordeste
3227,2413607,-5.77666,-37.957,RN,Nordeste
3228,2413706,-6.11132,-35.909,RN,Nordeste
3229,2413805,-5.91948,-38.0367,RN,Nordeste
3230,2413904,-5.63058,-35.5918,RN,Nordeste
3231,2414001,-6.19649,-35.7989,RN,Nordeste
3232,2414100,-6.45823,-38.182,RN,Nordeste
3233,2414159,-6.1378,-36.7135,RN,Nordeste
3234,2411056,-4.83729,-37.2554,RN,Nordeste
3235,2414209,-6.19176,-35.0866,RN,Nordeste
3236,2414308,-6.45768,-37.2745,RN,Nordeste
3237,2414407,-5.20182,-35.4621,RN,Nordeste
3238,2414456,-5.85408,-37.1786,RN,Nordeste
3239,2414506,-5.98238,-37.818,RN,Nordeste
3240,2414605,-5.63761,-37.2635,RN,Nordeste
3241,2414704,-6.34641,-35.3732,RN,Nordeste
3242,2414753,-6.32016,-38.4896,RN,Nordeste
3243,2414803,-6.04399,-35.428,RN,Nordeste
3244,2414902,-5.98253,-37.9462,RN,Nordeste
3245,2415008,-6.31287,-35.067,RN,Nordeste
3246,2200053,-8.21954,-41.0831,PI,Nordeste
3247,2200103,-5.79676,-42.6664,PI,Nordeste
3248,2200202,-5.88856,-42.637,PI,Nordeste
3249,2200251,-7.00039,-40.9282,PI,Nordeste
3250,2200277,-7.24196,-40.8566,PI,Nordeste
3251,2200301,-5.25634,-42.2096,PI,Nordeste
3252,2200400,-5.03888,-42.4612,PI,Nordeste
3253,2200459,-8.42418,-43.777,PI,Nordeste
3254,2200509,-6.24304,-42.8433,PI,Nordeste
3255,2200608,-6.08786,-42.74,PI,Nordeste
3256,2200707,-9.18564,-43.0494,PI,Nordeste
3257,2200806,-7.21276,-44.1889,PI,Nordeste
3258,2200905,-6.11022,-41.7822,PI,Nordeste
3259,2200954,-7.24502,-41.5325,PI,Nordeste
3260,2201002,-6.65075,-42.5418,PI,Nordeste
3261,2201051,-5.865,-41.0389,PI,Nordeste
3262,2201101,-10.1345,-43.9563,PI,Nordeste
3263,2201150,-7.84903,-45.219,PI,Nordeste
3264,2201176,-6.51645,-42.1146,PI,Nordeste
3265,2201200,-4.24468,-42.2922,PI,Nordeste
3266,2201309,-9.9296,-45.4702,PI,Nordeste
3267,2201408,-5.81673,-42.5147,PI,Nordeste
3268,2201507,-4.0223,-42.0787,PI,Nordeste
3269,2201556,-7.98809,-41.8675,PI,Nordeste
3270,2201572,-7.36652,-40.9688,PI,Nordeste
3271,2201606,-5.45676,-42.3638,PI,Nordeste
3272,2201705,-7.63338,-43.9498,PI,Nordeste
3273,2201739,-8.14376,-40.7989,PI,Nordeste
3274,2201770,-4.41404,-42.1357,PI,Nordeste
3275,2201804,-6.94124,-41.3168,PI,Nordeste
3276,2201903,-9.07124,-44.359,PI,Nordeste
3277,2201919,-3.19631,-41.6403,PI,Nordeste
3278,2201929,-9.1605,-42.8865,PI,Nordeste
3279,2201945,-4.48181,-42.1212,PI,Nordeste
3280,2201960,-4.1337,-41.7859,PI,Nordeste
3281,2201988,-8.20314,-42.8229,PI,Nordeste
3282,2202000,-3.18259,-41.8695,PI,Nordeste
3283,2202026,-5.30584,-41.0933,PI,Nordeste
3284,2202059,-4.4773,-42.3069,PI,Nordeste
3285,2202075,-6.79667,-42.3903,PI,Nordeste
3286,2202083,-2.93111,-41.3408,PI,Nordeste
3287,2202091,-7.3314,-40.6366,PI,Nordeste
3288,2202109,-7.6593,-41.8775,PI,Nordeste
3289,2202117,-8.38236,-41.8344,PI,Nordeste
3290,2202133,-7.12827,-41.0315,PI,Nordeste
3291,2202174,-3.80441,-42.64,PI,Nordeste
3292,2202208,-4.8217,-42.1641,PI,Nordeste
3293,2202251,-7.68821,-43.7233,PI,Nordeste
3294,2202307,-8.1111,-42.9517,PI,Nordeste
3295,2202406,-4.457,-41.944,PI,Nordeste
3296,2202455,-8.49655,-41.814,PI,Nordeste
3297,2202505,-9.27933,-43.329,PI,Nordeste
3298,2202539,-3.47525,-41.8425,PI,Nordeste
3299,2202554,-7.73435,-40.9848,PI,Nordeste
3300,2202604,-5.31869,-41.5499,PI,Nordeste
3301,2202653,-3.41904,-41.8955,PI,Nordeste
3302,2202703,-3.47279,-41.5546,PI,Nordeste
3303,2202711,-4.5571,-41.9587,PI,Nordeste
3304,2202729,-3.62047,-41.4402,PI,Nordeste
3305,2202737,-5.09224,-42.208,PI,Nordeste
3306,2202752,-8.1837,-43.794,PI,Nordeste
3307,2202778,-7.22651,-42.1756,PI,Nordeste
3308,2202802,-7.87638,-41.5942,PI,Nordeste
3309,2202851,-8.81397,-42.5232,PI,Nordeste
3310,2202901,-10.4333,-45.1633,PI,Nordeste
3311,2203008,-10.6443,-45.1893,PI,Nordeste
3312,2203107,-8.82273,-44.223,PI,Nordeste
3313,2203206,-10.0326,-44.3002,PI,Nordeste
3314,2203230,-9.01175,-44.4062,PI,Nordeste
3315,2203271,-7.8313,-40.8957,PI,Nordeste
3316,2203255,-5.60825,-42.8376,PI,Nordeste
3317,2203305,-5.35875,-42.6776,PI,Nordeste
3318,2203354,-9.33939,-42.4348,PI,Nordeste
3319,2203404,-6.95332,-41.6396,PI,Nordeste
3320,2203453,-9.00516,-41.9697,PI,Nordeste
3321,2203420,-4.2495,-41.2683,PI,Nordeste
3322,2203503,-6.19947,-42.1355,PI,Nordeste
3323,2203602,-8.09629,-43.6705,PI,Nordeste
3324,2203701,-3.88863,-42.2324,PI,Nordeste
3325,2203750,-9.48342,-42.7912,PI,Nordeste
3326,2203800,-7.78793,-42.918,PI,Nordeste
3327,2203859,-7.46682,-41.7883,PI,Nordeste
3328,2203909,-6.77182,-43.0241,PI,Nordeste
3329,2204006,-6.39334,-42.2591,PI,Nordeste
3330,2204105,-6.62606,-42.6881,PI,Nordeste
3331,2204154,-7.331,-40.788,PI,Nordeste
3332,2204204,-6.99491,-41.1288,PI,Nordeste
3333,2204303,-7.08173,-40.6146,PI,Nordeste
3334,2204352,-7.15476,-41.3409,PI,Nordeste
3335,2204402,-9.83001,-45.3423,PI,Nordeste
3336,2204501,-6.78285,-43.5594,PI,Nordeste
3337,2204550,-9.38647,-43.6943,PI,Nordeste
3338,2204600,-5.9886,-42.5598,PI,Nordeste
3339,2204659,-2.85774,-41.8186,PI,Nordeste
3340,2204709,-6.665,-41.7041,PI,Nordeste
3341,2204808,-6.82421,-41.7381,PI,Nordeste
3342,2204907,-7.73597,-41.6735,PI,Nordeste
3343,2205003,-7.44336,-41.4687,PI,Nordeste
3344,2205102,-7.59989,-43.0249,PI,Nordeste
3345,2205151,-7.93063,-41.2075,PI,Nordeste
3346,2205201,-7.36229,-41.1371,PI,Nordeste
3347,2205250,-6.099,-42.63,PI,Nordeste
3348,2205276,-4.77025,-41.817,PI,Nordeste
3349,2205300,-7.09128,-43.5033,PI,Nordeste
3350,2205359,-8.50736,-42.4264,PI,Nordeste
3351,2205409,-3.50164,-42.1865,PI,Nordeste
3352,2205458,-3.4804,-42.4255,PI,Nordeste
3353,2205508,-4.75146,-42.5746,PI,Nordeste
3354,2205516,-5.17459,-41.6976,PI,Nordeste
3355,2205524,-10.3225,-44.2381,PI,Nordeste
3356,2205532,-9.21992,-43.1337,PI,Nordeste
3357,2205557,-4.51539,-42.6309,PI,Nordeste
3358,2205573,-4.38505,-41.5969,PI,Nordeste
3359,2205565,-8.47673,-41.5342,PI,Nordeste
3360,2205581,-5.41864,-42.6437,PI,Nordeste
3361,2205599,-6.50766,-41.5653,PI,Nordeste
3362,2205540,-5.83074,-42.6223,PI,Nordeste
3363,2205607,-7.25922,-43.9364,PI,Nordeste
3364,2205706,-2.88438,-41.6641,PI,Nordeste
3365,2205805,-3.4683,-42.3718,PI,Nordeste
3366,2205854,-3.48624,-42.4981,PI,Nordeste
3367,2205904,-8.01234,-43.8755,PI,Nordeste
3368,2205953,-7.44169,-40.6602,PI,Nordeste
3369,2206001,-7.11565,-43.8926,PI,Nordeste
3370,2206050,-7.47469,-41.1103,PI,Nordeste
3371,2206100,-3.71492,-42.5507,PI,Nordeste
3372,2206209,-4.16857,-42.8963,PI,Nordeste
3373,2206308,-5.68077,-42.7436,PI,Nordeste
3374,2206357,-4.68295,-41.4173,PI,Nordeste
3375,2206407,-5.562,-42.6075,PI,Nordeste
3376,2206506,-6.99275,-41.026,PI,Nordeste
3377,2206605,-9.75364,-45.3037,PI,Nordeste
3378,2206654,-9.71891,-43.9072,PI,Nordeste
3379,2206670,-3.73337,-42.3024,PI,Nordeste
3380,2206696,-3.319,-42.094,PI,Nordeste
3381,2206704,-6.97023,-42.6773,PI,Nordeste
3382,2206720,-5.35128,-42.8153,PI,Nordeste
3383,2206753,-4.63019,-42.173,PI,Nordeste
3384,2206803,-3.97574,-42.6184,PI,Nordeste
3385,2207959,-8.09707,-42.0471,PI,Nordeste
3386,2206902,-6.44901,-41.9261,PI,Nordeste
3387,2206951,-5.28749,-41.9325,PI,Nordeste
3388,2207009,-7.01915,-42.1283,PI,Nordeste
3389,2207108,-5.84125,-42.5594,PI,Nordeste
3390,2207207,-7.35101,-40.8997,PI,Nordeste
3391,2207306,-7.77375,-42.2474,PI,Nordeste
3392,2207355,-7.85508,-42.8248,PI,Nordeste
3393,2207405,-8.73076,-44.2466,PI,Nordeste
3394,2207504,-5.97086,-43.056,PI,Nordeste
3395,2207553,-7.10303,-41.7,PI,Nordeste
3396,2207603,-10.2166,-44.63,PI,Nordeste
3397,2207702,-2.90585,-41.7754,PI,Nordeste
3398,2207751,-5.86036,-42.4436,PI,Nordeste
3399,2207777,-7.67231,-41.2408,PI,Nordeste
3400,2207793,-5.26072,-42.3908,PI,Nordeste
3401,2207801,-8.13436,-41.1431,PI,Nordeste
3402,2207850,-7.96059,-43.2284,PI,Nordeste
3403,2207900,-4.42585,-41.4482,PI,Nordeste
3404,2207934,-8.06807,-42.2847,PI,Nordeste
3405,2208007,-7.07721,-41.467,PI,Nordeste
3406,2208106,-6.23839,-41.4113,PI,Nordeste
3407,2208205,-6.83002,-40.6083,PI,Nordeste
3408,2208304,-3.93335,-41.7088,PI,Nordeste
3409,2208403,-4.27157,-41.7716,PI,Nordeste
3410,2208502,-3.88815,-42.6998,PI,Nordeste
3411,2208551,-6.96423,-44.1837,PI,Nordeste
3412,2208601,-5.67265,-42.2046,PI,Nordeste
3413,2208650,-8.57064,-41.4106,PI,Nordeste
3414,2208700,-9.47937,-44.5811,PI,Nordeste
3415,2208809,-6.23115,-42.6842,PI,Nordeste
3416,2208858,-10.1244,-44.9503,PI,Nordeste
3417,2208874,-7.69028,-42.7128,PI,Nordeste
3418,2208908,-7.55651,-45.2447,PI,Nordeste
3419,2209005,-7.78029,-43.1369,PI,Nordeste
3420,2209104,-7.1785,-41.7609,PI,Nordeste
3421,2209153,-5.80581,-41.9506,PI,Nordeste
3422,2209203,-9.11228,-45.9116,PI,Nordeste
3423,2209302,-8.9488,-44.1296,PI,Nordeste
3424,2209377,-6.79581,-42.2814,PI,Nordeste
3425,2209351,-6.94696,-41.5178,PI,Nordeste
