id_municipio,ano,turno,tratamento,abstencao,passe_livre,populacao,competitividade,pib_pc,ideb,beneficiados,pib_governo,eleitores_secao
2503209,2014,2,1,0.1743740795287187,0,64360,4.371426891587765,35622.55615288999,3.6,1.579774177712322,0.13696696389209065,320.78740157480314
2503209,2018,2,1,0.19718400273896391,0,66680,26.46361846925871,40978.75737852429,3.7,1.4268290073395673,0.14907899620202875,338.6449275362319
2503209,2022,2,1,0.19358072251267736,1,69773,12.194367262256357,39295.05040631763,4.4,1.3713785919257833,0.15307444361026662,348.47945205479454
1702109,2002,2,0,0.24158070608746185,0,117972,3.658467034216637,5539.1486793476415,NA,1.7139619352026731,0.1791541825393996,314.2922374429224
1702109,2006,2,0,0.21452718902848375,0,130105,0.95776446606236,8563.286568540794,3.6,1.5597127649371822,0.21303684502318304,327.121568627451
1702109,2010,2,0,0.2372910750287238,0,150484,39.809440604431934,13161.981679115388,4,1.6311214203646296,0.230249646764186,326
1702109,2014,2,0,0.15051332572850773,0,167176,2.6725309639899177,18174.348907737953,3.6,1.7336513533132842,0.24591241808630232,300.404984423676
1702109,2018,2,0,0.23326249636733504,0,177517,2.5392430532783097,24580.152407938396,4.5,1.6121494478349316,0.24506515129401257,310.17464788732394
1702109,2022,2,0,0.17914202489187042,0,186245,3.0100693056707666,25565.837703025583,4.9,1.6439668108394383,0.2581090143182984,309.53551912568304
2611606,2002,2,1,0.15543744548407093,0,1449135,1.8096412457802449,9792.996479969084,NA,1.4749300516737218,0.10394962515833088,455.7101113172542
2611606,2006,2,1,0.15950318390787496,0,1515052,1.0641255549841897,13223.66256669738,2.4,1.40881600285659,0.1158859700291426,409.5232292460015
2611606,2010,2,1,0.1820331238291987,0,1537704,1.4729613646159674,21700.977928782133,2.8,1.3460529771179468,0.1112181778537202,385.548430644617
2611606,2014,2,1,0.08314113083484143,0,1608488,2.6942688274977047,31405.82174439598,3.5,1.507462392820358,0.10737027785749198,326.80459418070444
2611606,2018,2,1,0.13428558325235432,0,1637834,10.005362645588969,31996.333981954216,4.4,1.4172417403554194,0.13456332224560943,349.77269975786925
2611606,2022,2,1,0.1334776921982912,1,1661017,3.93506829050454,30289.275507716055,5,1.3655041503173675,0.14393432463908246,357.1382853787434
3303500,2002,2,0,0.1684520633128553,0,780343,0.6260345940546552,5431.086920751516,NA,1.7207350042117426,0.339527615982654,355.9607535321821
3303500,2006,2,0,0.16211072595186976,0,844583,0.8381783392117176,7331.3025552254785,3.1,1.6884028419154542,0.034353135885473667,353.2669491525424
3303500,2010,2,0,0.20469148019865485,0,796257,1.5738322464087906,12738.121327661798,3.1,1.4592281048985651,0.3049734861098035,358.0511811023622
3303500,2014,2,0,0.2153891725183391,0,806177,1.7572887982411796,18254.76054514083,3.4,1.4047097977034726,0.30393075349078474,354.48424953675107
3303500,2018,2,0,0.22522606744628773,0,818875,1.0326042550627987,20600.785908716225,3.6,1.3918870682621702,0.03154186002220204,354.6232670283303
3303500,2022,2,0,0.20932658925035036,0,825388,1.883876162664202,2084.2283083834513,4.4,1.3497781680754997,3.2601648830953196,366.3864589574596
3144805,2002,2,1,0.1206794390677464,0,66909,0.6192548589477088,13496.584659761766,NA,1.4683652643360328,0.08940738095519868,353.2325581395349
3144805,2006,2,1,0.12992395362930814,0,73247,0.9862170854240796,21580.19854738078,3.6,1.4319199264950246,0.08686304109422123,355.2291666666667
3144805,2010,2,1,0.1555081734186212,0,80998,5.566053644114634,664.5304575421616,3.7,1.4391968727789624,4.591595867382009,337.0059880239521
3144805,2014,2,1,0.16615513843569282,0,88672,3.52624626980208,103257.52545335618,4.7,1.4323651988498691,0.06413146551422166,340.14285714285717
3144805,2018,2,1,0.18590277977405353,0,93577,2.2956896047093336,111645.52982036184,3.6,1.3449995688044385,0.05790439113907791,344.4257425742574
3144805,2022,2,1,0.18162891187639124,1,97378,22.19840544832207,125400.82674731458,4.8,1.275081838418227,0.05717686240910829,358.54460093896716
3553955,2002,2,0,0.16834044689932212,0,10989,1.9817850231861616,18953.446901446903,NA,1.3794878232488077,0.06511938855526336,531.0666666666667
3553955,2006,2,0,0.17743922930435757,0,11606,2.5103700856574176,27292.84309839738,3.6,1.3001008177439228,0.06347853963984179,446.35
3553955,2010,2,0,0.19971293828173056,0,12885,8.982331157687828,41597.20830422972,4.3,1.320996514250564,0.06940842379782028,375.15384615384613
3553955,2014,2,0,0.1957820082120194,0,14027,3.2257652526481886,59223.495829471736,4.3,1.308977230309817,0.06863691322224112,382.7142857142857
3553955,2018,2,0,0.21325107296137336,0,14812,1.0814190668881145,39586.532608695656,4.9,1.3243919885550788,0.1109527112467621,360.7741935483871
3553955,2022,2,0,0.1979326840936272,0,15361,2.231352154862716,55550.1105396784,5.3,1.312233042883991,0.08757248027613208,334.45714285714286
3547304,2002,2,1,0.1692579423179716,0,82627,37.62994406794939,21162.390695535356,NA,1.9202630783889936,0.07722004484751183,518.4216867469879
3547304,2006,2,1,0.15409074005206397,0,102224,6.868196880751444,33681.34470378776,NA,1.9007809594644849,0.0694207585045858,423.46456692913387
3547304,2010,2,1,0.17208123396494698,0,108813,29.706306962081904,4230.394098131657,4.3,1.6817563599270502,0.838683416201689,380.6
3547304,2014,2,1,0.18168041306242871,0,123825,2.0201867854512443,6857.550510801534,4.1,1.6606316636491651,0.7210699258476548,367.3152709359606
3547304,2018,2,1,0.17905121994446743,0,136517,1.4148261490634328,6762.396785748295,5.6,1.613008802504874,0.8343764893662011,371.2061403508772
3547304,2022,2,1,0.18320838387654859,1,145073,5.167432794346762,68251.42337995354,5.3,1.44245033507666,0.09441998634456228,386.82307692307694
3306305,2002,2,0,0.14107852856213957,0,246641,0.5913172041247108,17777.76078186514,NA,1.314535298945775,0.1350144106892374,361.514450867052
3306305,2006,2,0,0.1547299129705875,0,258145,0.7978373778692803,22576.38797575006,4,1.2728729567811443,0.13443434225184558,358.94690265486724
3306305,2010,2,0,0.1814873231479084,0,257803,2.089954735077584,37457.34725740197,3.8,1.213790343463829,0.11596789336926028,354.5826377295493
3306305,2014,2,0,0.186901861152676,0,262259,4.317383340115694,40044.14378152895,4.3,1.1855818305930643,0.15517881490446983,346.17683881064164
3306305,2018,2,0,0.21846895074946468,0,271998,1.7213254276113432,49294.44059147494,4.7,1.213410064239829,0.01500030595340754,339.12254160363085
3306305,2022,2,0,0.20493871984697673,0,274925,8.668271210784507,42303.96250613803,5.3,1.2173010166129432,0.17879975424014233,341.1601208459214
4310330,2002,2,1,0.20368364030335864,0,13271,18.63699223527844,6711.537713812071,NA,1.3071013493548704,0.23572968303822875,338.43333333333334
4310330,2006,2,1,0.18166864662341223,0,15856,2.052851064473664,9057.51368567104,3.3,1.4489628072740566,0.25116866382315217,341.96875
4310330,2010,2,1,0.21391403521277355,0,17670,4.836473967790983,14208.585116015844,3.7,1.2595338227956376,0.02547921131990236,359.71794871794873
4310330,2014,2,1,0.22820276497695852,0,19676,27.405635129393,18928.591837771903,3.9,1.2089708141321045,0.27356845117280465,369.8863636363636
4310330,2018,2,1,0.2644973341395042,0,22309,1.3220727140742257,20424.81500739612,4.2,1.22624086186995,0.2937958372820438,371.2857142857143
4310330,2022,2,1,0.2527011383368705,1,23721,3.1707180110695576,23334.03823616205,5.3,1.144173258730465,0.2960142718845143,370.2142857142857
3138609,2002,2,0,0.1954347475399258,0,15933,1.0611875011068552,2817.789430741229,NA,1.285126633327956,0.32876113530253886,309.95
3138609,2006,2,0,0.21855444305381727,0,16497,1.1219572372007582,4318.8939807237675,4.5,1.2904411764705883,0.3132717867477167,304.3809523809524
3138609,2010,2,0,0.2296195652173913,0,16149,1.285024651535129,7489.957149049476,4.4,1.2189764492753623,0.2873778067368646,308.09302325581393
3138609,2014,2,0,0.21279104037724728,0,16786,1.2530583725688058,13219.29780769689,4.8,1.236811081638668,0.24181256264755213,301.6
3138609,2018,2,0,0.24236008186886865,0,16671,1.7591751300421612,16627.331593785617,4.6,1.1765826804996824,0.2507687019259725,314.8666666666667
3138609,2022,2,0,0.2086192698325556,0,16749,1.1562879604789935,17333.905009254282,5,1.1493961021136423,0.25437380775014395,310.0425531914894
2303956,2002,2,1,0.15981107771575784,0,19383,0.8331121591625847,1814.771913532477,NA,1.6644911979390296,0.4675451171950292,270.8139534883721
2303956,2006,2,1,0.15687160940325498,0,21083,0.4824937286843933,2504.457287862259,2.3,1.588532248342375,0.4738967604180285,308.6511627906977
2303956,2010,2,1,0.18114884584770496,0,18915,0.6494253636627607,5002.061697065821,3.4,1.2546431414168215,0.4202127936736464,274.1090909090909
2303956,2014,2,1,0.17334825035738705,0,19189,0.5514604416219261,6677.720933868362,3.7,1.1926782273603085,0.4394425709679927,292.5272727272727
2303956,2018,2,1,0.14719405429237262,0,19345,0.8304877143752488,18459.348513827863,4.6,1.2184291742772564,0.2050785254032054,288.6727272727273
2303956,2022,2,1,0.14911718431326845,1,20286,0.9841236835667968,16652.417233560092,5.7,1.182098945282909,0.245596646403419,290.864406779661
3502002,2002,2,0,0.24304100568692008,0,3700,2.5904913283516797,15199.66945945946,NA,1.1074528584256211,0.1097183710093838,556.8333333333334
3502002,2006,2,0,0.22687939426717144,0,3997,0.8832996041026095,21472.812859644735,4.2,1.08085451595457,0.12804101719563624,369.8
3502002,2010,2,0,0.30034202650705427,0,4293,1.0676569784609615,22871.712555322614,4.3,0.9176998717400598,0.1700133362173169,334.14285714285717
3502002,2014,2,0,0.18846373500856653,0,4672,0.7349164927329488,28967,5,1.3340948029697317,0.17421301122770314,218.875
3502002,2018,2,0,0.32685185185185184,0,4933,0.7663852527791485,36955.19197243057,4.9,1.141898148148148,0.1724209081294268,270
3502002,2022,2,0,0.3047115808014091,0,5115,1.4426950408889634,38315.33294232649,NA,1.126155878467635,0.1728742975000353,283.875
2407104,2002,2,1,0.20037664783427497,0,57289,12.909571831560134,530.6750161462061,NA,1.65982905982906,2.1635750611286992,302.7631578947368
2407104,2006,2,1,0.15930458140576034,0,63333,1.865308764263183,996.6536244927604,2.6,1.5752126548276375,1.8206290534012544,306.91603053435114
2407104,2010,2,1,0.20047222345970508,0,69467,23.676762169384983,15221.774310104078,2.6,1.5473559941194814,0.0186166656810518,303.3378378378378
2407104,2014,2,1,0.14285714285714285,0,76801,0.9789276334180498,17654.00078123983,3.1,1.665893019825604,0.22028344460050833,305.3112582781457
2407104,2018,2,1,0.18522535550735117,0,79743,1.861199935860227,2071.2577655718997,3.2,1.601651000241022,2.2860659019404617,309.2422360248447
2407104,2022,2,1,0.1656119151865094,1,82828,1.740381221701598,20274.885509731008,3.6,1.583618530485823,0.2467210517906757,313.19161676646706
2922300,2002,2,0,0.2797825584085126,0,31930,1.4611561990417352,2034.3139367366111,NA,1.8465186213277816,0.3252395742547022,367.9148936170213
2922300,2006,2,0,0.24578658626995503,0,32915,0.6913567120532116,362.3743885766368,2.4,1.6267978055651655,3.1343314089654433,354.96491228070175
2922300,2010,2,0,0.289635525006783,0,28899,0.8969728590882876,5486.072147825184,2.7,1.306819209550511,0.323209467038447,356.6774193548387
2922300,2014,2,0,0.14248431339885612,0,30691,0.8333776188109614,8049.612818089994,2.8,1.7042034538286412,0.31948958470126293,290.46774193548384
2922300,2018,2,0,0.18798596624312536,0,29387,0.6300364448323102,8528.070507367203,3.2,1.393277071875593,0.3780070976605623,329.5625
2922300,2022,2,0,0.20945887257882395,0,29420,0.6337045482064342,9264.371889870836,4.4,1.2776860939807175,0.41426609438589546,338.61764705882354
2607208,2002,2,1,0.2551977373095817,0,62197,2.4675645924061143,10711.018184156792,NA,1.5431201309978664,0.1052056358582034,353.56140350877195
2607208,2006,2,1,0.20494889725658955,0,69523,0.5941176779626667,24556.32753189592,2.3,1.438387056730252,0.08911385302461249,380.5826771653543
2607208,2010,2,1,0.21506428412036321,0,80637,0.5754271158095077,67022.41361905825,2.8,1.384159843452289,0.05337467937034024,375.8516129032258
2607208,2014,2,1,0.10054352575193556,0,89660,0.6010202051934327,80221.69374302922,2.8,1.5669620231042136,0.06867288824605274,325.10795454545456
2607208,2018,2,1,0.17969328841234117,0,94709,0.7975708655967422,122129.7524944831,3.3,1.323990326143179,0.06945239467291989,366.83589743589744
2607208,2022,2,1,0.1669353838521642,1,99101,1.04797676272519,137377.75797418796,4.2,1.229083467691926,0.06358396601333723,353.640350877193
3506102,2002,2,0,0.20443820443820443,0,76299,7.13927120734706,1193.2232270409836,NA,1.487831987831988,0.8842387555887965,539.8105263157895
3506102,2006,2,0,0.19538501522239549,0,80027,2.5811205738321386,13365.048208729551,4.2,1.4856129798767357,0.10716385984585114,430.944
3506102,2010,2,0,0.22752091901857893,0,75035,1.4651042794951508,19283.68328113547,4.4,1.3302191178556233,0.12907629588814565,397.23943661971833
3506102,2014,2,0,0.22988426444969556,0,77558,1.2557118777936942,3389.992289641301,4.4,1.337737378615658,1.0556825844074196,366.94303797468353
3506102,2018,2,0,0.2640758979303695,0,77436,0.7373430611628443,43183.5915336536,4.9,1.333310375701643,0.09996078983604216,341.63529411764705
3506102,2022,2,0,0.23820322139593825,0,77612,1.2599433453362965,41474.46744060197,5.1,1.2940941074465602,0.11013708794503764,335.05027932960894
2613701,2002,2,1,0.209487435147787,0,91357,2.1570181997823448,2482.7123482601223,NA,1.5438967096479814,0.33199695580263355,334.31073446327684
2613701,2006,2,1,0.1774016068494596,0,93758,0.7907295772729938,2989.7578766611914,2.8,1.4132738427216955,0.4347565093665644,340.2102564102564
2613701,2010,2,1,0.1872160120424832,0,102895,0.8217029891985607,5382.726002235288,2.8,1.4341566080338974,0.3922309427544789,349.98048780487807
2613701,2014,2,1,0.17818109820485745,0,109298,1.2677973227693775,8326.151430035316,3.2,1.442687434002112,0.36358303492458893,355.6807511737089
2613701,2018,2,1,0.08870113131891737,0,112362,1.9669174199590305,10507.831259678538,3.6,1.609079192324216,0.37473353935817255,324.7906976744186
2613701,2022,2,1,0.11988914668729052,1,114910,1.9827739827949136,11437.525567835695,4.4,1.4811807166795563,0.3559594255546785,344.8
3538709,2002,2,0,0.13645059129352324,0,339772,18.868124398927705,13806.176948071061,NA,1.5549921282905577,0.07994106030095056,546.26
3538709,2006,2,0,0.14175250223692698,0,366442,4.386316923778297,22926.77042478755,3.8,1.5250306927190629,0.06674964531408364,450.81613508442774
3538709,2010,2,0,0.1815451587704862,0,364571,1.6057867568864062,34291.43425286158,4.5,1.382448410019946,0.07072919290748501,397.7586726998492
3538709,2014,2,0,0.1977977190661757,0,388412,0.8567577886237212,56934.47516297128,4.5,1.3886239319294984,0.06212348888150251,375.9543010752688
3538709,2018,2,0,0.2176369111205606,0,400949,0.7719520521516057,65881.70358574283,5.2,1.38613412985684,0.0638756773164779,356.2278325123153
3538709,2022,2,0,0.2125707384066935,0,410275,1.3347111478946054,66230.73998903175,5.5,1.3320573634501187,0.06801579704711459,354.43153049482163
2910057,2002,2,1,0.2633214920071048,0,48294,0.5945966807407111,12746.707002940324,NA,1.5317812737883787,0.07828253812815394,350.31111111111113
2910057,2006,2,1,0.12946908602150536,0,55698,0.5417354300255708,25869.772074401237,2.1,1.8715725806451613,0.05415961229612938,306.8041237113402
2910057,2010,2,1,0.227603777955066,0,66440,0.7697628400909325,33205.58254063817,2.3,1.7098592274236302,0.05777378288265963,340.85087719298247
2910057,2014,2,1,0.23029281843435492,0,76624,0.8772786586965904,40830.395933389016,2.7,1.744706043080286,0.06804154731951947,357.0569105691057
2910057,2018,2,1,0.205087047783677,0,79685,0.9109660796709358,36529.52812950995,3.2,1.6398114993620612,0.09425838410981845,365.3684210526315
2910057,2022,2,1,0.20728573024918984,1,83705,0.9185871906367554,34128.51847559883,4.6,1.5589265094796438,0.10578549416975064,344.1923076923077
3113206,2002,2,0,0.11375201687973192,0,21525,1.73694558135064,6038.037909407665,NA,1.3357949609035622,0.16627314134843751,315.96078431372547
3113206,2006,2,0,0.12476613657623949,0,22701,2.327165681573692,8241.360248447205,3.7,1.327233395696913,0.16390568289204346,322.7169811320755
3113206,2010,2,0,0.14192594215600352,0,23346,2.30516387800567,17036.595091236188,5.3,1.278812445223488,0.1297919165039653,338.0740740740741
3113206,2014,2,0,0.1449519104430546,0,24864,2.0690952162762763,21717.44795688546,5.1,1.3067745834866242,0.01467205354121893,322.49152542372883
3113206,2018,2,0,0.1725880704563651,0,25327,8.60438563707406,18832.616930548425,5.1,1.2673638911128904,0.22659307733848608,327.60655737704917
3113206,2022,2,0,0.14853669297514585,0,25831,5.083743206435793,26608.259571832295,5.6,1.266287563115839,0.17526156195137246,318.734375
2914505,2002,2,1,0.30351069952388426,0,25435,9.852833970814208,1862.4784352270497,NA,1.3307696332339245,0.404988341353976,318.55
2914505,2006,2,1,0.12669214327352807,0,26116,0.5680990083574602,3000.9985066625823,2.7,1.6915603342185377,0.3835653209670335,253.0983606557377
2914505,2010,2,1,0.2243843113408331,0,27466,0.8986791625485155,4740.4476443603,3.3,1.3918110874632614,0.4043843550211755,274.0833333333333
2914505,2014,2,1,0.2539811066126856,0,29770,0.7987041794013809,6828.8112529392,3.2,1.3391812865497077,0.408325720415424,313.09859154929575
2914505,2018,2,1,0.2595195502172246,0,28892,0.6212777080315901,8737.330195209746,3.7,1.2305988585058352,0.4247871081254404,340.2608695652174
2914505,2022,2,1,0.2343475373979612,1,29305,0.7293035328712744,951.8627196724108,4.8,1.144592430574542,4.537125151961848,287.6741573033708
2900207,2002,2,0,0.2588659587257063,0,14111,9.782080795794748,1621.447877542343,NA,1.4136445602083751,0.4830784417531084,311.9375
2900207,2006,2,0,0.2025717480432352,0,15268,0.5401765030491219,2234.075058946817,2.7,1.4226612001490868,0.5652377386033094,298.1111111111111
2900207,2010,2,0,0.15767019105917268,0,17064,0.4426270138407588,3565.9113924050635,2.7,1.5826377295492486,0.5802066443082641,291.4054054054054
2900207,2014,2,0,0.18541419617143823,0,19290,0.8401316550036206,5563.060549507517,3.6,1.6339149584956802,0.54366234473533,295.15
2900207,2018,2,0,0.2076554271791244,0,19814,0.7826611802949882,6957.2020793378415,4.2,1.5573371060284524,0.499008538280616,343.86486486486484
2900207,2022,2,0,0.17887739017202384,0,20594,0.8064673641101661,8377.962464795572,4.7,1.4114179973956549,0.47320001067141104,331.6136363636364
2925204,2002,2,1,0.22041864521755983,0,26960,0.7419608687152635,11251.135200296736,NA,1.3063281325709857,0.0965018844702466,322.46875
2925204,2006,2,1,0.08553239552315432,0,28914,0.5731607372211451,39492.321159299994,1.8,1.4844439880891265,0.05115520647951526,295.1212121212121
2925204,2010,2,1,0.11354456511982766,0,33066,0.6921652161074158,28400.826679973383,2.7,1.4839780989139215,0.08859030805645354,337.6060606060606
2925204,2014,2,1,0.19584214516579543,0,37061,1.6784765160811117,31230.892879307088,2.9,1.478831650772116,0.1021941621865573,368.5441176470589
2925204,2018,2,1,0.19895502892330655,0,39045,0.8040160145145873,26561.960174158023,3.4,1.4571748460533682,0.1489576193060818,347.987012987013
2925204,2022,2,1,0.18646300648009684,1,40401,0.8051832096403224,29045.369273037795,4.8,1.4384746848963896,0.15971560796153764,334.35714285714283
1505536,2002,2,0,0.27028260696991346,0,78303,1.4521872246320764,1783.3371901459714,NA,1.5540009526077638,0.6170251625579635,370.5
1505536,2006,2,0,0.2434020942109618,0,95225,1.087556896073906,28077.873657127857,3.4,1.3584553054295414,0.0570764566819272,378.9081081081081
1505536,2010,2,0,0.2852247465162934,0,153908,5.165387846483785,97364.463783559,4.1,1.6690126335194926,0.0219811971685319,364.4861660079051
1505536,2014,2,0,0.24857404616248485,0,183352,3.5564243318470106,84873.4269328941,4.2,1.3546709223630935,0.05710122936131918,383.4220963172805
1505536,2018,2,0,0.2644536122037801,0,202882,2.128063335422508,78836.00033024122,4.6,1.297655825258243,0.0748447805116875,348.984375
1505536,2022,2,0,0.21577432165937385,0,218787,2.523479538153396,17375.2842856294,4.9,1.1951851062783725,0.4165803168667615,369.8121212121212
2929206,2002,2,1,0.17489393561267785,0,27554,0.3773065880392472,55510.33849894752,NA,1.3752932368355375,0.04252346904518597,313.046875
2929206,2006,2,1,0.1586343686698177,0,30733,0.6483684542677856,8135.116259395438,2.4,1.2969699527346388,0.4814998150842251,329.1111111111111
2929206,2010,2,1,0.13394397436950628,0,33183,0.5713310084583783,160441.00247114486,2.8,1.3629754374435226,0.04341799986530022,316.1818181818182
2929206,2014,2,1,0.18128675319252585,0,38838,0.8184344643007121,74232.26074978114,2.4,1.3514040154493894,0.11856504840014911,350.4756097560976
2929206,2018,2,1,0.14055979970469282,0,39338,0.5217594323305741,225333.8526107072,2.6,1.2626949990370415,0.04729379284637777,338.6304347826087
2929206,2022,2,1,0.17947781632280446,1,40664,0.5925231909915202,293303.8681143026,4,1.2374170774755036,0.04046383237393385,325.36633663366337
3304904,2002,2,0,0.1555080556817271,0,914534,0.6002277286059183,5045.4237425836545,NA,1.6290093604438862,0.37195149004304745,366.9313725490196
3304904,2006,2,0,0.1593473175346851,0,973372,0.7069811592408826,6705.104183189983,3.1,1.5769033871835247,0.36698792265528546,366.3311572700297
3304904,2010,2,0,0.20078402416718497,0,999728,1.1688512718863038,10330.011240057296,3.1,1.5314789226484635,0.3640961651008951,365.501679731243
3304904,2014,2,0,0.21681094394632383,0,1031903,1.324719536403569,15047.295912503405,3.2,1.5209959922704914,0.3491654394940592,362.02721451440766
3304904,2018,2,0,0.23298406165421515,0,1077687,1.3806892679654648,17217.077791603686,3.4,1.5886559428271547,0.35563597222409954,349.1322696860525
3304904,2022,2,0,0.21945572341314865,0,1098357,4.592434100063278,17301.190044766867,4.4,1.6396324714874306,0.03770040612711877,354.05919661733617
2930709,2002,2,1,0.2045944005743001,0,98598,0.5879107819049914,11051.276455911884,NA,1.6852630499435954,0.08268310659788333,319.7049180327869
2930709,2006,2,1,0.17971405133013008,0,109930,0.4440745717231819,18821.123960702265,2.6,1.6103656392827843,0.07129925230087172,318.9906542056075
2930709,2010,2,1,0.21357077149094503,0,118047,0.672949672592157,27565.62192177692,2.6,1.6207900264989772,0.00764285960360122,329.56108597285066
2930709,2014,2,1,0.20428586262395515,0,131630,0.7057983410765051,33530.809777406364,3.1,1.7085042313483203,0.09103266456930569,347.0450450450451
2930709,2018,2,1,0.18949089329961427,0,132906,0.981838944250246,43739.85317442403,2.9,1.6975247145375123,0.0848469809910838,359.1467889908257
2930709,2022,2,1,0.17692703274098623,1,137117,1.0519453614158043,36145.34828649985,4.3,1.5669618878921203,0.11764452891439016,357.16326530612247
3105608,2002,2,0,0.13577045852035763,0,117108,0.8806571653535642,6169.018043173823,NA,1.4322859973337574,0.1763911096092899,319.38671875
3105608,2006,2,0,0.15297627859835328,0,124601,0.9918509420396688,8858.633542266916,4.1,1.4189680108414664,0.176029618510599,326.4349442379182
3105608,2010,2,0,0.17526995279867233,0,126284,1.3910846817974905,12502.509526147414,4.6,1.3609069551910684,0.18442807091746308,327.8939929328622
3105608,2014,2,0,0.1789567598970869,0,133972,1.721416852326736,16882.01492849252,4.7,1.3898663789526102,0.19843639397649496,330.1095890410959
3105608,2018,2,0,0.19849075025171112,0,136392,10.703620771893348,21025.82977007449,4.8,1.3871266284947166,0.195524285053511,328.8528428093646
3105608,2022,2,0,0.1825966795101975,0,139061,3.747330602020421,22835.257642329627,5.4,1.4026446914526638,0.17759543494338773,319.81290322580645
3146107,2002,2,1,0.145034736411933,0,67069,0.8500550766140529,10557.593001237532,NA,1.3704331834899877,0.1108432837732183,305.875
3146107,2006,2,1,0.16403195972616846,0,69058,0.9324923841340128,21435.93586550436,3.7,1.3168703876737666,0.09042332095744528,315.9096385542169
3146107,2010,2,1,0.1808560677328316,0,70281,1.7155449738552253,52842.762012492705,4,1.2714559664230407,0.05376047488277784,314.0681818181818
3146107,2014,2,1,0.1833341902754212,0,73700,2.318647262137734,79061.0379375848,4.5,1.263132637496358,0.05781553750850697,322.35911602209944
3146107,2018,2,1,0.2011548935332524,0,73994,1.665996481204581,92356.32368840717,4.4,1.2138521605039536,0.05761069582197858,320.8315789473684
3146107,2022,2,1,0.1852090638906798,1,74824,1.1848374383813596,50133.32560408425,NA,1.1766074882455615,0.11407057523645275,322.8071065989848
4107652,2002,2,0,0.17470150934895246,0,70847,0.8762395292344632,3998.094330035146,NA,1.9950157693174135,0.2196897946944525,373.81052631578945
4107652,2006,2,0,0.1844846244025611,0,90875,1.154536514854133,5449.229480055021,3.5,2.0487645414374605,0.22621155596705905,338.59541984732823
4107652,2010,2,0,0.20077528217991103,0,81675,1.9073741246593887,8647.556596265687,3.6,1.551989510888154,0.2287472814694168,343.96078431372547
4107652,2014,2,0,0.20810719131614655,0,90648,4053.999979443857,17503.373885800018,3.7,1.3976810164055755,0.19008301421590848,339.5602094240838
4107652,2018,2,0,0.187951566382043,0,98368,1.2777349498701285,25607.098436483408,4.5,1.4045749207527771,0.17609054146269018,324.23148148148147
4107652,2022,2,0,0.2093379440728465,0,103750,2.427617490766463,2671.2447036144576,4.9,1.241429648331399,1.8130236640948192,369.7920353982301
3170107,2002,2,1,0.16632758758067517,0,261457,0.9005174826268119,10947.180828969964,NA,1.388844917797668,0.10281487917818148,343.5310218978102
3170107,2006,2,1,0.17422929679629257,0,285094,2.8799615695479543,15034.135632458068,3.7,1.4360971186782188,0.09782086578177712,350.12345679012344
3170107,2010,2,1,0.1961941536005964,0,295988,2.418306675502768,24662.21446815411,4.3,1.414471200485527,0.0910348158888498,346.45198675496687
3170107,2014,2,1,0.1930717893546799,0,318813,3.294956232217205,36272.78177175962,5,1.453351507084116,0.0949265563462778,335.9326186830015
3170107,2018,2,1,0.15853630530536508,0,330361,1.5473495421951065,44594.28079282966,4.8,1.5173454343362898,0.09841134189653988,285.35124508519004
3170107,2022,2,1,0.1908423060147611,1,340277,6.206054506363468,50520.1490667897,4.9,1.4550581977097212,0.00936012937170863,306.09685863874347
5221858,2002,2,0,0.1639942067966689,0,103130,1.1666479174228557,2761.9474255793657,NA,2.6672011586406663,0.346191863226564,358.01851851851853
5221858,2006,2,0,0.18217917472056477,0,123921,0.984395474266239,404.7283107786412,3.6,2.6036011429531896,3.492540296166212,330.52777777777777
5221858,2010,2,0,0.20983623914731417,0,132982,1.867428803262896,8403.387894602278,3.5,2.346685960330346,0.2486563041148815,345.5365853658537
5221858,2014,2,0,0.2046741918229074,0,150005,7.553523185512385,13210.69407019766,4,2.057371315713678,0.24799626997866028,355.66341463414636
5221858,2018,2,0,0.18110624813309265,0,164723,1.598922346063264,15336.563418587568,4.4,2.139287523214587,0.2630027781634825,323.52521008403363
5221858,2022,2,0,0.17676518699442045,0,175720,4.08598748327777,1530.260590712497,4.8,1.9687633047258384,2.8024336688339235,341.96934865900386
3170206,2002,2,1,0.14590646247316522,0,529441,1.1319584603015311,10173.447776050589,NA,1.5830009508033989,0.10098286322968114,349.84728033472805
3170206,2006,2,1,0.15655903506143243,0,600368,1.6062759623679368,15379.05449490979,3.6,1.606361573697504,0.09459280424390444,347.02321262766947
3170206,2010,2,1,0.1822899435690452,0,604013,1.4150550615668118,31374.45303164005,4.5,1.4273463272617282,0.07686587446091635,352.0565723793677
3170206,2014,2,1,0.1803113351388007,0,654681,3.848948074298853,43366.06230820812,4.6,1.413881798038174,0.08127821191359158,358.9441860465116
3170206,2018,2,1,0.15277896940473942,0,683247,1.8740624623675692,5490.489853596137,4.7,1.4655159840074128,0.8062767683385359,300.7845161290323
3170206,2022,2,1,0.17964101998183998,1,706597,7.993185072665932,53257.42515040398,5.4,1.3679980794510946,0.07992460209286326,319.03582458307596
4119905,2002,2,0,0.16005262351468016,0,282542,6.552929928291671,10021.79866710082,NA,1.4928065346147548,0.00978128585447549,331.4693520140105
4119905,2006,2,0,0.149726015311774,0,304973,1.6727532573334811,1428.166542611969,3.7,1.4947751757128993,1.013940918016412,322.8259493670886
