,id_municipio,razao_dependencia,taxa_envelhecimento,expectativa_anos_estudo,taxa_analfabetismo_18_mais,indice_gini,prop_pobreza_extrema,renda_pc,taxa_desocupacao_18_mais,taxa_ocupados_carteira,taxa_agua_encanada,populacao,populacao_urbana,populacao_rural,idhm
4454,3153400,45.51,8.94,10.01,11.54,0.45,3.67,546.68,4.85,40.3,89.24,18577,13150,5427,0.701
4455,3153707,51.79,9.93,7.81,12.89,0.45,3.62,539.78,3.98,43.27,96.5,3303,2766,537,0.683
4456,3155702,44.87,9.6,9.71,9.14,0.45,2.84,516.18,9.31,42.94,95.46,14149,11272,2877,0.685
4457,3156700,43.49,6.39,9.06,5.27,0.45,1.51,619.93,7.25,64.92,97.28,126269,123084,3185,0.731
4458,3156908,43.43,8.88,9.33,6.79,0.45,1.32,732.35,4.73,52.81,95.43,23896,19275,4621,0.732
4459,3158003,53.33,9.68,8.16,15.1,0.45,5.34,382.99,7.99,53.03,76.46,10552,6336,4216,0.648
4460,3162203,41.77,8.55,8.43,10.44,0.45,1.85,676.07,7.08,44.57,99.25,6887,5607,1280,0.724
4461,3163904,43.39,11.01,9.53,13.36,0.45,2.08,549.49,1.84,14.03,87.64,5040,2781,2259,0.674
4462,3164308,42.44,9.3,9.46,10.49,0.45,2.44,621.11,1.88,19.63,85.76,6686,4222,2464,0.672
4463,3165578,45.62,5.46,9.5,13.55,0.45,7.61,385.29,1.59,16.49,82.57,5219,3101,2118,0.661
4464,3166006,51.43,10.89,8.99,13.8,0.45,8.4,339.95,3.84,18.54,91.69,5683,3256,2427,0.631
4465,3166303,51.08,8.0,8.44,19.17,0.45,7.19,338.3,1.22,4.95,86.45,7128,3718,3410,0.56
4466,3167905,49.41,12.8,9.75,13.64,0.45,1.63,503.88,5.16,27.11,92.92,4079,2701,1378,0.681
4467,3168200,46.21,11.11,9.1,13.54,0.45,3.61,517.65,2.35,22.77,86.6,1873,1085,788,0.667
4468,3168309,49.9,9.49,8.74,15.14,0.45,5.53,436.05,5.53,23.53,75.47,3794,1755,2039,0.651
4469,3169505,60.25,9.34,8.22,18.95,0.45,6.27,366.89,8.52,18.53,94.26,6293,4323,1970,0.626
4470,3170651,53.27,7.08,10.08,27.77,0.45,15.35,265.02,9.85,19.18,61.05,4733,2421,2312,0.634
4471,3171030,64.32,5.09,8.83,30.03,0.45,14.73,233.27,9.71,30.54,81.63,8346,4762,3584,0.584
4472,3171105,47.27,9.1,7.77,13.15,0.45,0.49,560.98,7.54,48.86,90.1,3483,2037,1446,0.667
4473,3201001,48.79,7.92,9.22,17.82,0.45,4.67,460.69,6.07,27.75,98.7,14199,10239,3960,0.679
4474,3201308,43.62,5.99,9.38,6.42,0.45,1.64,620.89,8.12,61.94,99.26,348738,337643,11095,0.718
4475,3201407,42.56,9.58,8.07,8.9,0.45,1.48,636.49,2.84,35.38,93.38,34747,21817,12930,0.726
4476,3202256,45.09,8.37,9.69,12.2,0.45,3.71,515.11,1.68,17.21,95.05,10869,4226,6643,0.694
4477,3202454,49.07,7.47,8.39,19.17,0.45,4.2,458.35,3.76,19.04,86.74,22366,13378,8988,0.647
4478,3202603,37.48,8.6,9.09,8.74,0.45,1.81,660.78,3.59,34.82,84.28,12523,7277,5246,0.729
4479,3205036,48.04,7.44,9.07,12.07,0.45,2.96,480.01,3.35,28.66,67.78,19130,6722,12408,0.663
4480,3301157,48.71,11.82,7.58,16.01,0.45,3.71,465.04,8.44,32.76,91.4,12600,8757,3843,0.648
4481,3301801,40.43,9.41,9.55,6.07,0.45,3.79,529.05,12.35,51.48,88.92,13237,9523,3714,0.722
4482,3303203,42.01,8.97,9.75,2.22,0.45,1.09,755.26,9.79,53.4,98.61,157425,157425,0,0.753
4483,3501004,44.42,9.93,10.6,6.43,0.45,0.44,731.49,3.88,55.75,97.54,15607,13636,1971,0.73
4484,3502200,45.33,7.92,9.55,7.01,0.45,1.55,597.99,4.68,54.46,94.82,22210,15953,6257,0.719
4485,3503406,48.42,13.09,11.61,7.73,0.45,1.15,697.3,3.8,44.37,98.5,7841,6176,1665,0.744
4486,3505302,38.22,9.65,10.77,5.87,0.45,0.3,915.28,5.26,61.83,99.61,35246,34507,739,0.788
4487,3506300,49.84,12.78,10.69,6.57,0.45,0.2,676.6,4.73,47.96,99.31,10775,9658,1117,0.734
4488,3509106,45.97,9.82,11.4,12.46,0.45,4.02,500.47,6.17,34.05,72.38,5039,1930,3109,0.697
4489,3512605,49.73,9.14,11.49,13.57,0.45,4.13,465.29,7.8,36.07,99.02,5001,3865,1136,0.69
4490,3513504,41.35,5.11,10.1,5.62,0.45,2.36,689.21,13.19,71.77,87.94,118720,118720,0,0.737
4491,3513702,41.7,9.94,10.53,5.8,0.45,0.91,798.74,6.63,60.91,98.14,31056,27712,3344,0.76
4492,3515004,42.28,3.99,9.98,5.25,0.45,1.58,622.77,9.86,64.04,98.54,240230,240230,0,0.735
4493,3515152,44.14,5.17,9.68,9.25,0.45,1.57,707.37,5.84,59.78,91.87,15721,11498,4223,0.732
4494,3515350,51.11,8.32,10.49,14.85,0.45,5.16,493.91,9.64,37.22,88.73,9585,6111,3474,0.704
4495,3516903,40.73,10.63,11.26,8.46,0.45,0.5,771.92,4.49,49.25,99.67,10669,9084,1585,0.747
4496,3517000,48.79,9.6,10.66,9.54,0.45,1.76,608.58,6.33,59.51,97.83,10765,8334,2431,0.717
4497,3519808,42.29,7.34,10.32,7.3,0.45,1.11,690.78,7.73,63.02,93.71,7462,6404,1058,0.72
4498,3520608,42.33,10.53,12.55,6.95,0.45,1.18,681.29,8.46,50.19,99.63,4825,4127,698,0.761
4499,3521804,42.93,6.85,10.52,8.76,0.45,1.62,594.77,7.45,49.0,96.62,24008,18852,5156,0.713
4500,3522208,42.76,4.3,10.49,5.96,0.45,1.82,619.82,8.0,60.26,98.24,152614,151349,1265,0.742
4501,3522505,45.65,3.83,10.94,5.75,0.45,2.72,575.72,9.73,63.54,98.66,200769,200769,0,0.735
4502,3522604,39.6,9.82,9.29,6.05,0.45,0.72,849.81,5.5,64.33,97.29,68537,63576,4961,0.762
4503,3522703,41.9,10.45,10.06,7.33,0.45,0.36,787.75,3.87,57.69,99.44,40051,36325,3726,0.744
4504,3523008,45.16,8.35,10.32,12.12,0.45,2.78,556.29,8.16,59.17,93.26,4357,3482,875,0.72
4505,3525201,44.03,7.2,10.07,7.61,0.45,0.52,718.61,6.41,54.74,97.0,23847,18429,5418,0.733
4506,3525300,41.26,8.93,10.3,4.92,0.45,0.46,951.17,3.65,62.7,99.72,131040,126943,4097,0.778
4507,3525706,41.32,8.96,10.44,6.27,0.45,0.42,863.34,4.22,51.42,99.74,32763,29684,3079,0.777
4508,3527108,41.88,9.97,11.13,4.82,0.45,0.6,919.53,7.05,60.62,99.76,71432,70597,835,0.786
4509,3529203,46.32,9.74,9.22,8.53,0.45,1.42,636.0,5.59,49.22,97.04,24219,20341,3878,0.721
4510,3530102,36.89,10.35,10.12,7.51,0.45,1.23,758.64,5.71,42.5,97.22,27483,24455,3028,0.751
4511,3531902,43.03,6.02,10.22,8.96,0.45,1.14,687.37,6.22,69.22,99.18,29116,27907,1209,0.712
4512,3532058,41.16,7.44,10.29,8.01,0.45,11.23,567.17,11.07,76.24,97.86,4290,3108,1182,0.741
4513,3532405,46.71,9.83,9.43,11.91,0.45,2.59,554.18,6.3,41.94,80.12,16414,13911,2503,0.678
4514,3533254,45.96,7.43,10.94,11.72,0.45,1.22,671.15,7.89,70.08,99.56,4592,4181,411,0.719
4515,3533502,43.38,10.05,9.46,8.0,0.45,2.13,806.75,3.31,58.66,99.4,36593,34048,2545,0.753
4516,3533601,41.88,9.04,10.15,5.73,0.45,0.44,751.92,5.28,62.73,97.79,6817,6185,632,0.746
4517,3534500,45.55,13.84,12.03,10.18,0.45,0.77,675.35,9.59,44.05,98.17,2537,2099,438,0.749
4518,3534906,47.91,11.48,11.15,10.9,0.45,1.54,694.16,5.5,39.13,97.94,13226,9745,3481,0.725
4519,3535507,45.15,8.74,10.34,7.11,0.45,1.54,694.42,8.13,59.9,98.86,42278,38314,3964,0.762
4520,3535705,44.56,10.44,10.16,9.61,0.45,1.04,855.28,6.01,63.39,99.32,5898,5188,710,0.749
4521,3535903,46.51,11.22,11.51,11.39,0.45,0.91,670.18,3.42,37.2,99.92,3815,3394,421,0.732
4522,3540101,41.87,12.35,10.82,9.42,0.45,0.0,736.33,5.83,50.85,95.54,3481,2925,556,0.755
4523,3540606,42.44,7.96,10.41,5.51,0.45,0.66,785.76,5.07,59.68,98.08,48893,41096,7797,0.758
4524,3540705,42.53,9.03,9.64,5.52,0.45,0.65,779.0,5.58,63.89,99.19,51400,50478,922,0.751
4525,3540903,39.95,6.32,9.83,9.25,0.45,1.74,788.76,6.62,69.79,96.73,17377,16100,1277,0.733
4526,3542305,51.07,10.43,10.65,11.06,0.45,7.55,411.77,11.15,47.4,84.05,3873,2213,1660,0.657
4527,3543600,45.49,10.27,10.43,7.21,0.45,1.8,677.62,6.35,44.77,96.96,3436,3008,428,0.74
4528,3544004,41.62,6.24,9.66,6.48,0.45,0.48,804.0,8.88,71.93,99.25,29501,28562,939,0.759
4529,3545209,39.99,7.27,10.27,4.18,0.45,0.43,876.67,7.12,65.98,99.19,105516,104774,742,0.78
4530,3546108,44.89,12.0,11.38,11.42,0.45,0.39,672.98,2.98,53.23,97.25,2084,1571,513,0.733
4531,3546801,43.96,7.13,10.64,7.98,0.45,3.21,623.11,9.51,50.2,96.2,50453,39591,10862,0.738
4532,3547007,46.18,7.61,9.1,9.15,0.45,4.05,578.55,6.89,61.6,96.79,5413,4772,641,0.686
4533,3549003,50.24,12.14,10.95,12.31,0.45,0.29,643.37,2.54,26.86,89.63,2793,2167,626,0.723
4534,3550100,44.19,8.82,10.73,7.46,0.45,1.3,773.82,5.79,65.57,99.75,38342,37413,929,0.744
4535,3550902,47.08,10.27,11.23,5.13,0.45,0.71,761.14,6.26,63.02,96.86,14346,12928,1418,0.766
4536,3551405,36.13,5.83,9.85,9.55,0.45,1.59,613.57,5.96,50.86,94.41,11256,8017,3239,0.686
4537,3552403,39.33,5.28,10.13,5.14,0.45,0.88,820.03,8.32,67.27,99.57,241311,238470,2841,0.762
4538,3553302,45.08,9.52,9.06,5.65,0.45,0.72,747.11,4.54,60.23,96.67,22406,19909,2497,0.731
4539,3554409,44.99,9.09,11.21,7.7,0.45,0.66,759.32,4.48,65.75,99.04,8505,8107,398,0.749
4540,3554706,43.32,11.34,10.56,6.75,0.45,0.2,770.15,2.63,45.87,98.81,9330,7939,1391,0.744
4541,3556305,38.12,7.29,10.45,7.73,0.45,1.47,701.02,6.87,66.66,99.37,22576,21469,1107,0.725
4542,3556602,48.21,11.78,10.94,8.48,0.45,0.88,713.66,7.22,53.61,96.55,10769,9363,1406,0.754
4543,4101408,42.72,8.41,10.82,6.27,0.45,0.45,804.81,3.26,54.39,98.56,120919,114098,6821,0.748
4544,4103370,46.86,11.41,10.8,16.57,0.45,1.28,550.58,4.3,34.89,97.38,3209,2180,1029,0.681
4545,4104204,41.77,6.09,10.44,4.77,0.45,1.47,749.21,4.29,62.0,97.3,112377,94171,18206,0.745
4546,4104501,44.61,9.65,11.51,7.86,0.45,2.39,701.11,2.26,35.06,95.05,18526,11150,7376,0.706
4547,4107009,50.73,8.41,10.95,14.65,0.45,3.3,455.24,6.04,43.31,90.18,13923,9573,4350,0.656
4548,4107124,57.61,7.46,10.51,21.23,0.45,11.14,344.73,3.07,29.21,88.5,3510,1405,2105,0.608
4549,4108700,48.11,9.33,10.8,19.39,0.45,4.3,455.19,3.92,22.0,91.28,6625,3560,3065,0.658
4550,4108908,46.92,9.09,9.57,15.1,0.45,1.01,614.06,4.29,42.44,93.96,6197,4959,1238,0.693
4551,4109807,43.59,8.31,9.77,7.89,0.45,1.46,706.25,6.73,55.76,99.45,48198,45895,2303,0.726
4552,4110607,48.96,11.75,10.81,12.92,0.45,1.96,608.93,4.01,38.62,98.42,14981,11777,3204,0.706
4553,4114203,43.05,9.7,11.09,7.77,0.45,0.61,762.54,3.88,54.07,99.46,32658,30934,1724,0.751
4554,4115739,46.85,8.33,10.41,19.58,0.45,15.14,296.21,1.67,15.6,89.21,3818,957,2861,0.632
4555,4116059,44.27,10.27,10.63,5.97,0.45,5.39,678.96,2.59,30.82,73.76,10474,5420,5054,0.711
4556,4117008,47.78,9.49,11.31,14.6,0.45,1.66,555.2,4.03,37.91,98.47,8147,6609,1538,0.688
4557,4120507,44.47,11.27,10.04,11.17,0.45,1.83,604.96,3.67,41.48,92.57,10832,10083,749,0.701
4558,4122404,41.9,8.36,10.01,6.53,0.45,0.49,819.52,4.52,63.7,99.22,57862,54749,3113,0.739
4559,4123808,47.24,9.28,10.69,10.49,0.45,4.1,540.49,3.87,29.35,95.39,13132,7421,5711,0.696
4560,4125456,46.36,9.14,10.19,14.97,0.45,1.55,570.26,4.95,38.3,87.65,3830,2411,1419,0.713
4561,4125506,42.42,4.61,9.68,3.6,0.45,0.66,846.93,4.26,63.38,98.85,264210,236895,27315,0.758
4562,4127809,45.47,10.27,11.55,14.18,0.45,4.15,489.45,1.23,27.14,81.13,8791,4119,4672,0.699
4563,4200051,44.66,9.16,9.37,10.4,0.45,5.96,485.35,1.07,14.6,91.73,2653,724,1929,0.694
4564,4201273,45.89,12.33,10.73,4.28,0.45,4.95,820.78,2.21,22.1,78.79,4193,1307,2886,0.733
4565,4201406,41.73,6.74,11.04,4.72,0.45,0.79,827.2,3.68,49.77,97.1,61310,50526,10784,0.76
4566,4201604,38.16,9.19,9.56,5.87,0.45,0.42,1029.14,2.0,40.22,83.27,3502,2397,1105,0.764
4567,4202156,47.87,10.36,11.28,10.01,0.45,1.89,620.67,2.19,18.5,89.38,2635,1273,1362,0.705
4568,4203907,41.54,6.74,9.27,5.95,0.45,0.5,811.66,3.37,66.19,94.93,20769,17754,3015,0.752
4569,4205605,48.06,9.53,10.71,15.28,0.45,3.63,638.12,3.16,20.2,93.2,3472,2347,1125,0.708
4570,4205704,41.45,7.99,10.89,8.77,0.45,0.79,784.88,4.94,39.74,90.53,18138,15320,2818,0.753
4571,4206652,44.47,6.99,10.05,11.06,0.45,1.75,687.32,2.46,44.51,86.71,4679,1749,2930,0.717
4572,4207205,51.05,12.7,9.25,12.89,0.45,6.51,516.73,3.76,32.49,71.72,11672,4005,7667,0.667
4573,4207304,42.19,8.55,10.8,6.23,0.45,0.88,768.81,5.16,48.94,93.26,40170,40170,0,0.765
4574,4207601,46.67,11.85,10.97,5.28,0.45,3.46,725.68,0.55,33.38,92.27,4752,2521,2231,0.736
4575,4207858,44.25,9.11,11.07,12.39,0.45,2.41,601.25,0.54,29.82,97.28,2096,449,1647,0.707
4576,4208005,43.44,8.51,11.12,6.45,0.45,0.31,836.69,1.57,39.0,87.35,6426,4057,2369,0.771
4577,4208203,39.2,5.77,10.3,3.13,0.45,0.43,1014.0,4.48,60.31,97.93,183373,173452,9921,0.795
4578,4208401,40.57,7.39,11.59,3.47,0.45,1.05,942.44,1.52,50.32,96.22,15409,7616,7793,0.775
4579,4208609,42.99,10.89,11.61,7.71,0.45,2.55,831.84,1.5,29.96,74.31,4041,1605,2436,0.732
4580,4209706,56.48,6.25,9.11,12.91,0.45,5.76,409.05,3.71,45.29,91.15,11838,7522,4316,0.649
4581,4210506,41.38,8.21,9.59,5.3,0.45,0.39,896.02,2.57,50.11,92.66,22101,18087,4014,0.781
4582,4210704,55.39,6.69,9.66,11.69,0.45,7.11,402.83,4.32,25.43,90.64,2839,1465,1374,0.657
4583,4211058,54.61,5.61,9.64,13.56,0.45,1.83,449.82,8.11,61.17,96.42,9312,8076,1236,0.643
4584,4211702,39.91,7.22,10.07,4.74,0.45,1.24,844.35,3.06,57.15,88.85,21393,16084,5309,0.755
4585,4211801,41.74,9.5,10.98,4.52,0.45,0.53,987.45,1.74,41.78,91.77,7372,4844,2528,0.774
4586,4213005,41.12,8.04,12.12,4.95,0.45,0.16,917.64,1.25,48.97,84.01,3147,1700,1447,0.777
4587,4213302,54.87,8.28,10.63,12.09,0.45,2.2,503.47,6.56,41.91,89.32,4894,3578,1316,0.673
4588,4214805,39.45,7.33,10.16,2.95,0.45,0.61,1114.31,1.93,63.36,96.56,61198,56785,4413,0.802
4589,4215752,50.34,8.11,10.0,12.78,0.45,8.26,465.1,0.0,12.17,81.85,2677,719,1958,0.677
4590,4216206,46.45,7.73,10.43,3.87,0.45,0.75,801.49,7.52,48.88,96.74,42520,39490,3030,0.762
4591,4217758,47.21,9.26,11.96,14.51,0.45,1.45,674.87,0.65,18.65,94.36,2766,1011,1755,0.707
4592,4219101,47.91,8.38,7.91,9.21,0.45,2.43,655.53,3.23,45.21,77.39,3532,1820,1712,0.686
4593,4302238,41.48,9.11,8.87,5.34,0.45,5.38,633.52,1.72,21.79,93.69,2425,724,1701,0.731
4594,4302253,39.92,15.13,11.01,7.72,0.45,0.43,964.35,0.52,18.74,93.44,2776,391,2385,0.728
4595,4303608,46.61,7.81,10.07,7.3,0.45,0.76,643.45,2.97,47.93,73.95,6542,3041,3501,0.697
4596,4304309,41.14,12.43,11.38,3.53,0.45,2.53,706.19,1.25,17.46,98.33,6535,1846,4689,0.728
4597,4305504,44.38,12.11,10.17,7.57,0.45,1.45,725.12,2.22,18.3,81.49,4922,2494,2428,0.719
4598,4305801,44.71,10.73,10.23,8.76,0.45,3.01,732.39,4.11,26.35,89.78,9752,6510,3242,0.754
4599,4306056,50.56,10.29,9.33,10.09,0.45,2.99,575.45,5.19,25.47,90.58,7280,4077,3203,0.644
4600,4306072,49.92,11.39,11.08,13.06,0.45,7.06,430.67,1.56,6.44,95.18,2826,931,1895,0.66
4601,4306130,43.5,13.17,10.25,7.26,0.45,6.23,723.18,1.5,8.06,88.99,2141,489,1652,0.719
4602,4306957,53.23,13.7,10.85,9.64,0.45,3.53,657.86,1.33,29.21,93.34,3080,2130,950,0.703
4603,4307401,50.5,12.25,10.48,8.69,0.45,4.12,514.34,4.43,25.67,90.11,3168,2128,1040,0.68
4604,4308904,42.54,11.77,10.01,4.31,0.45,1.2,837.17,2.62,42.5,94.85,16154,13862,2292,0.746
4605,4310439,45.6,13.12,9.72,6.62,0.45,1.05,856.32,1.73,31.83,89.8,6016,2913,3103,0.728
4606,4312807,36.04,10.05,11.08,2.62,0.45,0.0,1134.76,1.13,50.59,91.67,4001,2880,1121,0.785
4607,4313037,39.57,9.78,11.43,5.67,0.45,1.36,717.7,2.43,43.54,92.07,4671,3599,1072,0.735
4608,4314068,47.39,7.55,9.59,14.04,0.45,7.95,427.13,0.57,5.33,76.24,5154,555,4599,0.622
4609,4314456,43.11,10.23,10.35,10.01,0.45,3.28,625.79,1.62,24.64,98.04,2513,1290,1223,0.72
4610,4317707,50.67,12.28,10.64,9.96,0.45,3.85,522.77,4.95,18.13,97.64,11210,6788,4422,0.686
4611,4319711,41.05,15.27,9.93,4.41,0.45,0.6,1000.93,1.36,18.86,93.65,2168,746,1422,0.764
4612,4321006,44.97,10.72,10.9,5.46,0.45,0.34,812.48,3.51,40.78,97.19,10448,8820,1628,0.747
4613,4321907,42.71,11.71,10.63,5.61,0.45,2.38,823.33,2.36,40.21,92.46,23965,19054,4911,0.768
4614,4322525,47.13,12.42,9.97,10.96,0.45,5.76,503.24,0.63,13.45,69.42,3253,882,2371,0.646
4615,4322533,44.29,10.51,8.87,6.59,0.45,4.18,553.23,0.46,16.51,87.12,11077,1249,9828,0.624
4616,4322608,40.83,9.68,9.29,4.89,0.45,1.05,779.48,1.88,48.78,92.67,65946,41400,24546,0.712
4617,5003454,48.25,8.91,10.77,13.98,0.45,1.47,596.5,5.94,37.59,98.12,12139,10047,2092,0.694
4618,5102637,41.85,2.18,9.19,6.01,0.45,0.73,823.32,5.46,63.2,97.56,27577,25584,1993,0.734
4619,5108303,49.27,2.9,7.86,12.88,0.45,5.15,501.56,3.2,31.73,95.18,3760,2338,1422,0.665
4620,5201504,44.52,6.94,9.06,13.63,0.45,1.8,595.05,6.9,43.84,93.82,3803,2541,1262,0.693
4621,5201702,42.64,6.85,10.56,9.72,0.45,1.19,600.03,4.82,34.47,99.04,18305,17617,688,0.732
4622,5201801,47.17,7.97,9.11,10.79,0.45,3.76,560.22,6.15,29.0,98.33,8365,5528,2837,0.684
4623,5204953,45.51,7.83,10.9,21.02,0.45,10.62,351.52,11.88,16.49,95.68,5020,4476,544,0.654
4624,5207253,44.23,7.58,9.75,16.21,0.45,2.2,563.89,5.13,19.2,91.07,7892,4916,2976,0.668
4625,5207600,43.68,10.39,8.95,16.11,0.45,3.03,519.87,3.25,19.51,97.1,6322,4078,2244,0.685
4626,5209937,47.18,7.46,9.47,20.78,0.45,2.44,560.52,4.41,43.72,98.55,5699,4815,884,0.692
4627,5209952,45.42,6.41,9.86,13.11,0.45,1.8,598.96,7.28,46.58,99.35,13687,11654,2033,0.701
4628,5210000,40.7,7.91,9.67,10.54,0.45,0.66,697.81,4.2,38.58,98.68,48246,45103,3143,0.72
4629,5211602,42.25,10.48,9.38,14.92,0.45,3.54,551.05,4.54,20.07,89.44,2663,1535,1128,0.704
4630,5211800,46.0,6.2,9.3,10.34,0.45,2.84,595.02,3.08,27.63,96.04,41870,35328,6542,0.699
4631,5212055,48.39,8.91,11.02,16.83,0.45,4.0,433.41,2.53,22.2,99.06,2300,1834,466,0.649
4632,5217401,43.71,8.9,9.48,8.13,0.45,1.29,702.46,4.46,44.18,95.22,28762,27094,1668,0.744
4633,5219753,53.01,3.91,8.83,9.83,0.45,5.19,449.39,8.05,48.21,86.41,63248,56808,6440,0.665
4634,5220207,45.04,7.46,8.36,13.17,0.45,4.67,507.02,7.43,28.17,97.96,22283,17661,4622,0.664
4635,5220280,43.65,10.1,10.33,12.83,0.45,2.73,509.66,3.59,20.06,91.44,1991,1171,820,0.693
4636,5221551,46.05,4.84,10.25,18.42,0.45,4.3,519.75,8.15,43.01,97.39,4399,3138,1261,0.691
4637,1100320,50.32,4.64,9.72,11.84,0.62,21.83,440.6,3.77,26.49,97.43,21828,8470,13358,0.646
4638,1301407,79.67,3.87,7.73,36.14,0.62,32.2,241.86,7.63,7.89,52.29,30665,22166,8499,0.563
4639,1301605,80.4,3.99,7.37,26.62,0.62,37.8,200.4,5.96,5.1,67.64,22817,15115,7702,0.53
4640,1304203,75.27,3.88,8.49,15.65,0.62,15.15,421.41,6.91,16.79,79.11,61453,50069,11384,0.639
4641,1400282,62.85,3.68,7.45,31.57,0.62,36.27,261.18,12.17,14.44,80.99,8696,4078,4618,0.582
4642,1500701,88.3,3.49,6.6,36.1,0.62,38.53,186.88,6.95,4.0,21.06,24759,9494,15265,0.484
4643,1501253,54.62,4.69,7.8,19.54,0.62,17.47,416.31,5.68,17.6,87.7,3431,1282,2149,0.594
4644,1502301,61.74,5.16,7.93,26.2,0.62,25.24,283.1,5.85,6.63,86.31,51893,21441,30452,0.548
4645,1503044,57.66,4.48,7.98,20.37,0.62,29.23,283.57,12.49,9.18,68.6,17768,8714,9054,0.583
4646,1503705,66.31,4.25,7.08,25.13,0.62,31.65,234.25,8.87,9.57,83.72,51220,20490,30730,0.528
4647,1505403,63.81,6.22,8.43,22.57,0.62,25.23,285.61,6.53,6.75,87.49,16311,7438,8873,0.568
4648,1507300,47.13,2.36,6.45,12.26,0.62,21.25,423.85,8.08,23.3,89.01,91340,45113,46227,0.594
4649,1508308,77.67,4.78,6.97,24.05,0.62,44.66,160.09,6.69,5.14,77.42,56716,18397,38319,0.515
4650,1705102,61.35,7.78,10.1,22.82,0.62,26.85,315.34,10.49,20.75,95.15,3277,1656,1621,0.62
4651,1713601,61.29,7.61,9.44,21.34,0.62,21.62,351.96,3.91,16.8,88.65,6716,2881,3835,0.622
4652,1716109,45.83,5.63,10.67,7.34,0.62,1.63,899.57,6.5,34.61,99.43,44417,42473,1944,0.764
4653,1716604,53.7,7.03,9.21,17.82,0.62,12.73,547.9,5.47,23.24,95.74,10384,5235,5149,0.674
4654,1721109,77.89,5.67,7.79,21.78,0.62,32.5,277.25,8.75,13.22,81.04,6736,2955,3781,0.589
4655,2101608,63.51,6.93,8.95,30.27,0.62,26.21,305.61,7.26,12.24,73.48,82830,51648,31182,0.606
4656,2102036,63.25,3.5,8.22,29.4,0.62,34.87,226.09,13.76,19.67,68.73,28459,13431,15028,0.558
4657,2104073,69.75,6.03,9.51,22.02,0.62,40.35,192.39,5.4,2.7,89.13,8126,1927,6199,0.532
4658,2106359,72.58,2.52,6.62,43.53,0.62,60.72,96.25,13.89,2.43,58.67,8051,1158,6893,0.452
4659,2107209,76.24,4.35,8.98,31.44,0.62,46.2,152.75,7.36,4.85,65.24,12464,4439,8025,0.585
4660,2108058,79.56,5.57,10.11,33.27,0.62,46.26,159.46,4.19,2.92,78.71,14519,4654,9865,0.561
4661,2110278,75.74,4.87,7.95,27.45,0.62,50.78,135.04,5.95,4.05,80.52,13820,3630,10190,0.518
4662,2110401,81.72,6.4,8.91,34.12,0.62,49.14,147.34,6.69,6.2,76.86,17799,11049,6750,0.541
4663,2111706,60.87,7.04,8.82,28.48,0.62,41.57,184.71,4.83,9.18,68.64,20863,5431,15432,0.592
4664,2112100,67.48,6.64,8.57,40.9,0.62,41.53,177.46,5.73,11.73,77.92,27997,17471,10526,0.537
4665,2201903,53.01,5.26,8.7,19.55,0.62,15.83,501.14,6.94,21.02,92.48,22629,17623,5006,0.668
4666,2202505,59.0,6.57,7.4,37.9,0.62,37.2,221.08,10.38,19.39,39.3,10212,4028,6184,0.552
4667,2207959,59.44,6.35,9.11,31.53,0.62,42.6,202.99,6.45,15.37,52.55,4187,704,3483,0.554
4668,2304707,64.81,7.13,9.46,42.37,0.62,43.63,173.99,7.08,10.62,70.73,52645,25892,26753,0.559
4669,2406908,52.31,9.36,9.17,25.89,0.62,20.04,388.31,7.9,13.85,80.68,3633,2280,1353,0.646
4670,2507507,41.06,6.96,9.87,8.54,0.62,3.48,964.82,9.57,45.54,99.51,723515,720785,2730,0.763
4671,2602100,63.23,8.65,8.47,36.59,0.62,27.22,305.57,8.07,12.6,68.85,45503,29779,15724,0.563
4672,2611101,49.14,4.64,9.25,12.89,0.62,6.99,605.06,10.17,44.03,91.95,293962,219215,74747,0.697
4673,2800308,39.67,6.0,9.76,6.93,0.62,3.43,1052.03,10.76,51.4,99.23,571149,571149,0,0.77
4674,2917359,48.79,8.75,8.73,27.82,0.62,33.49,281.14,17.16,10.33,76.28,8973,3040,5933,0.613
4675,2919553,44.95,1.5,8.76,7.79,0.62,2.92,871.12,6.96,51.1,93.82,60105,54881,5224,0.716
4676,2932804,62.33,7.05,9.6,23.15,0.62,24.46,327.96,7.54,12.98,86.14,18173,12810,5363,0.59
4677,3304557,42.61,10.46,9.39,2.98,0.62,1.25,1492.63,7.25,56.1,99.02,6320446,6320446,0,0.799
4678,3550308,40.64,8.13,10.11,3.3,0.62,0.92,1516.21,7.07,59.67,99.45,11253503,11152344,101159,0.805
4679,4109708,48.5,8.61,10.37,12.38,0.62,5.15,787.74,6.19,43.0,94.79,28751,23116,5635,0.71
4680,4218509,42.22,7.19,10.44,4.76,0.62,0.32,1471.95,1.99,53.78,89.64,6341,4715,1626,0.795
4681,4308458,42.92,9.86,10.06,6.74,0.62,2.31,1021.84,2.45,25.92,91.99,4575,2993,1582,0.756
4682,4312252,48.9,8.52,9.33,10.86,0.62,1.65,815.23,5.81,57.26,99.55,7631,7340,291,0.681
4683,4313490,43.97,10.78,10.82,11.37,0.62,3.46,768.98,1.68,15.44,96.81,3978,1306,2672,0.706
4684,4321634,39.53,14.01,10.34,4.44,0.62,0.0,1518.78,0.0,19.59,85.74,2855,1027,1828,0.791
