,id_municipio,ano,populacao
17322,3155405,2002,8649
17323,3155405,2006,8897
17324,3155405,2010,8712
17325,3155405,2014,9032
17326,3155405,2018,8941
17327,3155405,2022,8964
17328,3155504,2002,11965
17329,3155504,2006,13062
17330,3155504,2010,11885
17331,3155504,2014,12364
17332,3155504,2018,12291
17333,3155504,2022,12356
17334,3155603,2002,27535
17335,3155603,2006,28285
17336,3155603,2010,29099
17337,3155603,2014,30578
17338,3155603,2018,30779
17339,3155603,2022,31171
17340,3155702,2002,14235
17341,3155702,2006,14479
17342,3155702,2010,14149
17343,3155702,2014,14590
17344,3155702,2018,14346
17345,3155702,2022,14325
17346,3155801,2002,16669
17347,3155801,2006,17449
17348,3155801,2010,17110
17349,3155801,2014,17872
17350,3155801,2018,17858
17351,3155801,2022,18007
17352,3155900,2002,5237
17353,3155900,2006,5477
17354,3155900,2010,5292
17355,3155900,2014,5502
17356,3155900,2018,5467
17357,3155900,2022,5493
17358,3156007,2002,14704
17359,3156007,2006,14198
17360,3156007,2010,13645
17361,3156007,2014,13674
17362,3156007,2018,12957
17363,3156007,2022,12635
17364,3156106,2002,5354
17365,3156106,2006,5179
17366,3156106,2010,4925
17367,3156106,2014,4922
17368,3156106,2018,4648
17369,3156106,2022,4521
17370,3156205,2002,1983
17371,3156205,2006,2174
17372,3156205,2010,2116
17373,3156205,2014,2246
17374,3156205,2018,2289
17375,3156205,2022,2335
17376,3156304,2002,5717
17377,3156304,2006,6577
17378,3156304,2010,6867
17379,3156304,2014,7543
17380,3156304,2018,7991
17381,3156304,2022,8333
17382,3156403,2002,3810
17383,3156403,2006,3992
17384,3156403,2010,3596
17385,3156403,2014,3664
17386,3156403,2018,3547
17387,3156403,2022,3507
17388,3156452,2002,3998
17389,3156452,2006,4321
17390,3156452,2010,4247
17391,3156452,2014,4495
17392,3156452,2018,4566
17393,3156452,2022,4648
17394,3156502,2002,10240
17395,3156502,2006,10342
17396,3156502,2010,7772
17397,3156502,2014,7257
17398,3156502,2018,6198
17399,3156502,2022,5609
17400,3156601,2002,9433
17401,3156601,2006,8849
17402,3156601,2010,9919
17403,3156601,2014,10304
17404,3156601,2018,10226
17405,3156601,2022,10269
17406,3156700,2002,120741
17407,3156700,2006,134282
17408,3156700,2010,126269
17409,3156700,2014,133528
17410,3156700,2018,135421
17411,3156700,2022,137877
17412,3156809,2002,16314
17413,3156809,2006,16428
17414,3156809,2010,15704
17415,3156809,2014,16014
17416,3156809,2018,15525
17417,3156809,2022,15364
17418,3156908,2002,21529
17419,3156908,2006,22020
17420,3156908,2010,23896
17421,3156908,2014,25432
17422,3156908,2018,25989
17423,3156908,2022,26556
17424,3157005,2002,37071
17425,3157005,2006,37954
17426,3157005,2010,39178
17427,3157005,2014,41098
17428,3157005,2018,41349
17429,3157005,2022,41864
17430,3157104,2002,6567
17431,3157104,2006,6033
17432,3157104,2010,6859
17433,3157104,2014,7096
17434,3157104,2018,7007
17435,3157104,2022,7014
17436,3157203,2002,24614
17437,3157203,2006,25706
17438,3157203,2010,27876
17439,3157203,2014,29888
17440,3157203,2018,30807
17441,3157203,2022,31873
17442,3157252,2002,7430
17443,3157252,2006,7989
17444,3157252,2010,7682
17445,3157252,2014,8068
17446,3157252,2018,8113
17447,3157252,2022,8212
17448,3157278,2002,2321
17449,3157278,2006,2206
17450,3157278,2010,2788
17451,3157278,2014,3005
17452,3157278,2018,3117
17453,3157278,2022,3212
17454,3157302,2002,4730
17455,3157302,2006,4486
17456,3157302,2010,4570
17457,3157302,2014,4631
17458,3157302,2018,4454
17459,3157302,2022,4385
17460,3157336,2002,7334
17461,3157336,2006,8066
17462,3157336,2010,7865
17463,3157336,2014,8365
17464,3157336,2018,8541
17465,3157336,2022,8723
17466,3157377,2002,4875
17467,3157377,2006,5060
17468,3157377,2010,4397
17469,3157377,2014,4408
17470,3157377,2018,4177
17471,3157377,2022,4074
17472,3157401,2002,5157
17473,3157401,2006,4603
17474,3157401,2010,4992
17475,3157401,2014,5026
17476,3157401,2018,4793
17477,3157401,2022,4693
17478,3157500,2002,4911
17479,3157500,2006,4877
17480,3157500,2010,4600
17481,3157500,2014,4641
17482,3157500,2018,4438
17483,3157500,2022,4354
17484,3157609,2002,4112
17485,3157609,2006,3910
17486,3157609,2010,3968
17487,3157609,2014,4021
17488,3157609,2018,3866
17489,3157609,2022,3806
17490,3157658,2002,5752
17491,3157658,2006,5749
17492,3157658,2010,6055
17493,3157658,2014,6336
17494,3157658,2018,6345
17495,3157658,2022,6406
17496,3157708,2002,8132
17497,3157708,2006,8269
17498,3157708,2010,11337
17499,3157708,2014,12702
17500,3157708,2018,13743
17501,3157708,2022,14497
17502,3157807,2002,194808
17503,3157807,2006,219699
17504,3157807,2010,202942
17505,3157807,2014,214830
17506,3157807,2018,218147
17507,3157807,2022,221705
17508,3157906,2002,13904
17509,3157906,2006,14384
17510,3157906,2010,15011
17511,3157906,2014,15879
17512,3157906,2018,16111
17513,3157906,2022,16393
17514,3158003,2002,10328
17515,3158003,2006,10282
17516,3158003,2010,10552
17517,3158003,2014,10942
17518,3158003,2018,10836
17519,3158003,2022,10867
17520,3158102,2002,5465
17521,3158102,2006,5531
17522,3158102,2010,5284
17523,3158102,2014,5400
17524,3158102,2018,5248
17525,3158102,2022,5203
17526,3158201,2002,14309
17527,3158201,2006,14204
17528,3158201,2010,14395
17529,3158201,2014,14854
17530,3158201,2018,14620
17531,3158201,2022,14607
17532,3158300,2002,7663
17533,3158300,2006,8020
17534,3158300,2010,7231
17535,3158300,2014,7364
17536,3158300,2018,7128
17537,3158300,2022,7047
17538,3158409,2002,3324
17539,3158409,2006,3234
17540,3158409,2010,3622
17541,3158409,2014,3815
17542,3158409,2018,3853
17543,3158409,2022,3909
17544,3158508,2002,8491
17545,3158508,2006,8175
17546,3158508,2010,8009
17547,3158508,2014,8068
17548,3158508,2018,7696
17549,3158508,2022,7538
17550,3158607,2002,3849
17551,3158607,2006,4038
17552,3158607,2010,3860
17553,3158607,2014,4006
17554,3158607,2018,3971
17555,3158607,2022,3985
17556,3158706,2002,2030
17557,3158706,2006,2150
17558,3158706,2010,2234
17559,3158706,2014,2381
17560,3158706,2018,2438
17561,3158706,2022,2494
17562,3158805,2002,4528
17563,3158805,2006,4831
17564,3158805,2010,4607
17565,3158805,2014,4811
17566,3158805,2018,4807
17567,3158805,2022,4847
17568,3158904,2002,8491
17569,3158904,2006,8201
17570,3158904,2010,8582
17571,3158904,2014,8839
17572,3158904,2018,8681
17573,3158904,2022,8660
17574,3158953,2002,19223
17575,3158953,2006,21907
17576,3158953,2010,27265
17577,3158953,2014,30943
17578,3158953,2018,33934
17579,3158953,2022,36048
17580,3159001,2002,3809
17581,3159001,2006,3987
17582,3159001,2010,4023
17583,3159001,2014,4235
17584,3159001,2018,4274
17585,3159001,2022,4334
17586,3159100,2002,3902
17587,3159100,2006,3796
17588,3159100,2010,3822
17589,3159100,2014,3902
17590,3159100,2018,3789
17591,3159100,2022,3753
17592,3159209,2002,9282
17593,3159209,2006,9293
17594,3159209,2010,9027
17595,3159209,2014,9228
17596,3159209,2018,8974
17597,3159209,2022,8900
17598,3159308,2002,5238
17599,3159308,2006,5289
17600,3159308,2010,4993
17601,3159308,2014,5077
17602,3159308,2018,4905
17603,3159308,2022,4843
17604,3159357,2002,5615
17605,3159357,2006,5162
17606,3159357,2010,6547
17607,3159357,2014,6984
17608,3159357,2018,7155
17609,3159357,2022,7322
17610,3159407,2002,3801
17611,3159407,2006,3687
17612,3159407,2010,3583
17613,3159407,2014,3611
17614,3159407,2018,3449
17615,3159407,2022,3380
17616,3159506,2002,6054
17617,3159506,2006,6036
17618,3159506,2010,5697
17619,3159506,2014,5760
17620,3159506,2018,5522
17621,3159506,2022,5426
17622,3159605,2002,32305
17623,3159605,2006,34920
17624,3159605,2010,37754
17625,3159605,2014,40941
17626,3159605,2018,42751
17627,3159605,2022,44226
17628,3159704,2002,3166
17629,3159704,2006,3297
17630,3159704,2010,3224
17631,3159704,2014,3357
17632,3159704,2018,3343
17633,3159704,2022,3364
17634,3159803,2002,16319
17635,3159803,2006,16204
17636,3159803,2010,18138
17637,3159803,2014,19250
17638,3159803,2018,19608
17639,3159803,2022,19997
17640,3159902,2002,16605
17641,3159902,2006,17850
17642,3159902,2010,17345
17643,3159902,2014,18266
17644,3159902,2018,18434
17645,3159902,2022,18697
17646,3160009,2002,3519
17647,3160009,2006,3532
17648,3160009,2010,3538
17649,3160009,2014,3655
17650,3160009,2018,3602
17651,3160009,2022,3602
17652,3160108,2002,4333
17653,3160108,2006,4222
17654,3160108,2010,4085
17655,3160108,2014,4120
17656,3160108,2018,3937
17657,3160108,2022,3861
17658,3160207,2002,4618
17659,3160207,2006,4692
17660,3160207,2010,4135
17661,3160207,2014,4121
17662,3160207,2018,3877
17663,3160207,2022,3763
17664,3160306,2002,12155
17665,3160306,2006,12182
17666,3160306,2010,11775
17667,3160306,2014,12024
17668,3160306,2018,11677
17669,3160306,2022,11570
17670,3160405,2002,24629
17671,3160405,2006,27534
17672,3160405,2010,25975
17673,3160405,2014,27556
17674,3160405,2018,28054
17675,3160405,2022,28603
17676,3160454,2002,6804
17677,3160454,2006,7180
17678,3160454,2010,6955
17679,3160454,2014,7264
17680,3160454,2018,7256
17681,3160454,2022,7316
17682,3160504,2002,1765
17683,3160504,2006,1618
17684,3160504,2010,1777
17685,3160504,2014,1818
17686,3160504,2018,1770
17687,3160504,2022,1756
17688,3160603,2002,3442
17689,3160603,2006,3328
17690,3160603,2010,3238
17691,3160603,2014,3261
17692,3160603,2018,3109
17693,3160603,2022,3044
17694,3160702,2002,47173
17695,3160702,2006,48137
17696,3160702,2010,46284
17697,3160702,2014,47558
17698,3160702,2018,46555
17699,3160702,2022,46357
17700,3160801,2002,3985
17701,3160801,2006,4610
17702,3160801,2010,4577
17703,3160801,2014,4981
17704,3160801,2018,5220
17705,3160801,2022,5411
17706,3160900,2002,3300
17707,3160900,2006,3344
17708,3160900,2010,3513
17709,3160900,2014,3693
17710,3160900,2018,3721
17711,3160900,2022,3770
17712,3160959,2002,5363
17713,3160959,2006,5794
17714,3160959,2010,5408
17715,3160959,2014,5642
17716,3160959,2018,5630
17717,3160959,2022,5672
17718,3161007,2002,17411
17719,3161007,2006,16829
17720,3161007,2010,17357
17721,3161007,2014,17805
17722,3161007,2018,17393
17723,3161007,2022,17296
17724,3161056,2002,3393
17725,3161056,2006,3238
17726,3161056,2010,3382
17727,3161056,2014,3465
17728,3161056,2018,3377
17729,3161056,2022,3354
17730,3161106,2002,52639
17731,3161106,2006,55510
17732,3161106,2010,53828
17733,3161106,2014,56217
17734,3161106,2018,56163
17735,3161106,2022,56625
17736,3161205,2002,6613
17737,3161205,2006,6815
17738,3161205,2010,6483
17739,3161205,2014,6668
17740,3161205,2018,6535
17741,3161205,2022,6512
17742,3161304,2002,5344
17743,3161304,2006,5520
17744,3161304,2010,5776
17745,3161304,2014,6110
17746,3161304,2018,6200
17747,3161304,2022,6309
17748,3161403,2002,5555
17749,3161403,2006,5202
17750,3161403,2010,5178
17751,3161403,2014,5177
17752,3161403,2018,4889
17753,3161403,2022,4758
17754,3161502,2002,7686
17755,3161502,2006,7610
17756,3161502,2010,10263
17757,3161502,2014,11372
17758,3161502,2018,12164
17759,3161502,2022,12751
17760,3161601,2002,5005
17761,3161601,2006,4980
17762,3161601,2010,4389
17763,3161601,2014,4329
17764,3161601,2018,4015
17765,3161601,2022,3860
17766,3161650,2002,2865
17767,3161650,2006,2869
17768,3161650,2010,3486
17769,3161650,2014,3788
17770,3161650,2018,3963
17771,3161650,2022,4104
17772,3161700,2002,5348
17773,3161700,2006,5139
17774,3161700,2010,6264
17775,3161700,2014,6717
17776,3161700,2018,6923
17777,3161700,2022,8527
17778,3161809,2002,8059
17779,3161809,2006,8285
17780,3161809,2010,10398
17781,3161809,2014,11475
17782,3161809,2018,12218
17783,3161809,2022,12776
17784,3161908,2002,8491
17785,3161908,2006,8565
17786,3161908,2010,9777
17787,3161908,2014,10488
17788,3161908,2018,10818
17789,3161908,2022,11114
17790,3162005,2002,22875
17791,3162005,2006,24301
17792,3162005,2010,23906
17793,3162005,2014,25143
17794,3162005,2018,25332
17795,3162005,2022,25670
17796,3162104,2002,29300
17797,3162104,2006,33495
17798,3162104,2010,31819
17799,3162104,2014,34107
17800,3162104,2018,35145
17801,3162104,2022,36084
17802,3162203,2002,6464
17803,3162203,2006,6950
17804,3162203,2010,6887
17805,3162203,2014,7292
17806,3162203,2018,7407
17807,3162203,2022,7541
17808,3162252,2002,4477
17809,3162252,2006,4671
17810,3162252,2010,4656
17811,3162252,2014,4880
17812,3162252,2018,4896
17813,3162252,2022,4949
17814,3162302,2002,2796
17815,3162302,2006,2908
17816,3162302,2010,2731
17817,3162302,2014,2809
17818,3162302,2018,2753
17819,3162302,2022,2743
17820,3162401,2002,25988
17821,3162401,2006,25886
17822,3162401,2010,25358
17823,3162401,2014,25933
17824,3162401,2018,25235
17825,3162401,2022,25033
17826,3162450,2002,10989
17827,3162450,2006,12894
17828,3162450,2010,11715
17829,3162450,2014,12539
17830,3162450,2018,12899
17831,3162450,2022,13232
17832,3162500,2002,79851
17833,3162500,2006,82954
17834,3162500,2010,84469
17835,3162500,2014,88902
17836,3162500,2018,89653
17837,3162500,2022,90897
17838,3162559,2002,9099
17839,3162559,2006,10060
17840,3162559,2010,10245
17841,3162559,2014,11038
17842,3162559,2018,11440
17843,3162559,2022,11785
17844,3162575,2002,4477
17845,3162575,2006,4655
17846,3162575,2010,5188
17847,3162575,2014,5591
17848,3162575,2018,5798
17849,3162575,2022,5975
17850,3162609,2002,8561
17851,3162609,2006,8733
17852,3162609,2010,7874
17853,3162609,2014,7925
17854,3162609,2018,7553
17855,3162609,2022,7393
17856,3162658,2002,3689
17857,3162658,2006,3751
17858,3162658,2010,4060
17859,3162658,2014,4308
17860,3162658,2018,4389
17861,3162658,2022,4476
17862,3162708,2002,21193
17863,3162708,2006,21652
17864,3162708,2010,22319
17865,3162708,2014,23417
17866,3162708,2018,23524
17867,3162708,2022,23797
17868,3162807,2002,15558
17869,3162807,2006,15638
17870,3162807,2010,15553
17871,3162807,2014,16043
17872,3162807,2018,15781
17873,3162807,2022,15761
17874,3162906,2002,24281
17875,3162906,2006,25526
17876,3162906,2010,25057
17877,3162906,2014,26227
17878,3162906,2018,26272
17879,3162906,2022,26530
17880,3162922,2002,19529
17881,3162922,2006,22989
17882,3162922,2010,25537
17883,3162922,2014,28624
17884,3162922,2018,30989
17885,3162922,2022,32696
17886,3162948,2002,6247
17887,3162948,2006,6734
17888,3162948,2010,6778
17889,3162948,2014,7213
17890,3162948,2018,7371
17891,3162948,2022,7532
17892,3162955,2002,16709
17893,3162955,2006,21004
17894,3162955,2010,19799
17895,3162955,2014,21905
17896,3162955,2018,23385
17897,3162955,2022,24490
17898,3163003,2002,3935
17899,3163003,2006,4037
17900,3163003,2010,4075
17901,3163003,2014,4258
17902,3163003,2018,4255
17903,3163003,2022,4291
17904,3163102,2002,3338
17905,3163102,2006,3620
17906,3163102,2010,4198
17907,3163102,2014,4630
17908,3163102,2018,4927
17909,3163102,2022,5151
17910,3163201,2002,3903
17911,3163201,2006,4158
17912,3163201,2010,3996
17913,3163201,2014,4180
17914,3163201,2018,4183
17915,3163201,2022,4222
17916,3163300,2002,3783
17917,3163300,2006,3581
17918,3163300,2010,3834
17919,3163300,2014,3943
17920,3163300,2018,3865
17921,3163300,2022,3851
17922,3163409,2002,5975
17923,3163409,2006,5890
17924,3163409,2010,5636
17925,3163409,2014,5695
17926,3163409,2018,5454
17927,3163409,2022,5356
17928,3163508,2002,6644
17929,3163508,2006,6281
17930,3163508,2010,6553
17931,3163508,2014,6682
17932,3163508,2018,6477
17933,3163508,2022,6409
17934,3163607,2002,2412
17935,3163607,2006,2494
17936,3163607,2010,2592
17937,3163607,2014,2738
17938,3163607,2018,2775
17939,3163607,2022,2821
17940,3163706,2002,38412
17941,3163706,2006,42143
17942,3163706,2010,41657
17943,3163706,2014,44417
17944,3163706,2018,45488
17945,3163706,2022,46539
17946,3163805,2002,6710
17947,3163805,2006,6882
17948,3163805,2010,6760
17949,3163805,2014,7006
17950,3163805,2018,6933
17951,3163805,2022,6949
17952,3163904,2002,5733
17953,3163904,2006,6022
17954,3163904,2010,5040
17955,3163904,2014,5016
17956,3163904,2018,4709
17957,3163904,2022,4563
17958,3164001,2002,9021
17959,3164001,2006,8475
17960,3164001,2010,8356
17961,3164001,2014,8339
17962,3164001,2018,7858
17963,3164001,2022,7634
17964,3164100,2002,5407
17965,3164100,2006,3712
17966,3164100,2010,5570
17967,3164100,2014,5584
17968,3164100,2018,5291
17969,3164100,2022,5160
17970,3164209,2002,7884
17971,3164209,2006,8137
17972,3164209,2010,10276
17973,3164209,2014,11370
17974,3164209,2018,12139
17975,3164209,2022,12713
17976,3164308,2002,6325
17977,3164308,2006,6326
17978,3164308,2010,6686
17979,3164308,2014,7005
17980,3164308,2018,7026
17981,3164308,2022,7100
17982,3164407,2002,4405
17983,3164407,2006,4640
17984,3164407,2010,4948
17985,3164407,2014,5300
17986,3164407,2018,5455
17987,3164407,2022,5598
17988,3164431,2002,2664
17989,3164431,2006,2894
17990,3164431,2010,2798
17991,3164431,2014,2955
17992,3164431,2018,2991
17993,3164431,2022,3039
17994,3164472,2002,4965
17995,3164472,2006,5432
17996,3164472,2010,5739
17997,3164472,2014,6215
17998,3164472,2018,6479
17999,3164472,2022,6697
18000,3164506,2002,11348
18001,3164506,2006,10705
18002,3164506,2010,10647
18003,3164506,2014,10678
18004,3164506,2018,10129
18005,3164506,2022,9884
18006,3164605,2002,4562
18007,3164605,2006,4346
18008,3164605,2010,5805
18009,3164605,2014,6344
18010,3164605,2018,6684
18011,3164605,2022,6948
18012,3164704,2002,60288
18013,3164704,2006,65195
18014,3164704,2010,64980
18015,3164704,2014,69057
18016,3164704,2018,70450
18017,3164704,2022,71915
18018,3164803,2002,1708
18019,3164803,2006,1530
18020,3164803,2010,1613
18021,3164803,2014,1611
18022,3164803,2018,1520
18023,3164803,2022,1478
18024,3164902,2002,2012
18025,3164902,2006,2104
18026,3164902,2010,2110
18027,3164902,2014,2217
18028,3164902,2018,2231
18029,3164902,2022,2259
18030,3165008,2002,10372
18031,3165008,2006,10691
18032,3165008,2010,10561
18033,3165008,2014,10986
18034,3165008,2018,10922
18035,3165008,2022,10979
18036,3165107,2002,7378
18037,3165107,2006,7568
18038,3165107,2010,7093
18039,3165107,2014,7248
18040,3165107,2018,7042
18041,3165107,2022,6980
18042,3165206,2002,6310
18043,3165206,2006,6577
18044,3165206,2010,6655
18045,3165206,2014,7001
18046,3165206,2018,7056
18047,3165206,2022,7151
18048,3165305,2002,6322
18049,3165305,2006,6722
18050,3165305,2010,7008
18051,3165305,2014,7487
18052,3165305,2018,7687
18053,3165305,2022,7876
18054,3165404,2002,5703
18055,3165404,2006,6328
18056,3165404,2010,6241
18057,3165404,2014,6678
18058,3165404,2018,6869
18059,3165404,2022,7045
18060,3165503,2002,4881
18061,3165503,2006,5149
18062,3165503,2010,5594
18063,3165503,2014,6021
18064,3165503,2018,6236
18065,3165503,2022,6421
18066,3165537,2002,18972
18067,3165537,2006,23238
18068,3165537,2010,25814
18069,3165537,2014,29270
18070,3165537,2018,32069
18071,3165537,2022,34050
18072,3165552,2002,9366
18073,3165552,2006,9554
18074,3165552,2010,10885
18075,3165552,2014,11717
18076,3165552,2018,12134
18077,3165552,2022,12493
18078,3165560,2002,3006
18079,3165560,2006,2594
18080,3165560,2010,2847
18081,3165560,2014,2834
18082,3165560,2018,2661
18083,3165560,2022,2579
18084,3165578,2002,5347
18085,3165578,2006,5896
18086,3165578,2010,5219
18087,3165578,2014,5409
18088,3165578,2018,5352
18089,3165578,2022,5365
18090,3165602,2002,2032
18091,3165602,2006,2113
18092,3165602,2010,1988
18093,3165602,2014,2046
18094,3165602,2018,2007
18095,3165602,2022,2001
18096,3165701,2002,6673
18097,3165701,2006,6862
18098,3165701,2010,7230
18099,3165701,2014,7650
18100,3165701,2018,7764
18101,3165701,2022,7902
18102,3165800,2002,2446
18103,3165800,2006,2636
18104,3165800,2010,1868
18105,3165800,2014,1769
18106,3165800,2018,1545
18107,3165800,2022,1422
18108,3165909,2002,5165
18109,3165909,2006,5102
18110,3165909,2010,4574
18111,3165909,2014,4523
18112,3165909,2018,4209
18113,3165909,2022,4056
18114,3166006,2002,5760
18115,3166006,2006,6052
18116,3166006,2010,5683
18117,3166006,2014,5871
18118,3166006,2018,5786
18119,3166006,2022,5786
18120,3166105,2002,3482
18121,3166105,2006,3385
18122,3166105,2010,3497
18123,3166105,2014,3598
18124,3166105,2018,3527
18125,3166105,2022,3516
18126,3166204,2002,10087
18127,3166204,2006,10245
18128,3166204,2010,10196
18129,3166204,2014,10565
18130,3166204,2018,10451
18131,3166204,2022,10474
18132,3166303,2002,7118
18133,3166303,2006,7439
18134,3166303,2010,7128
18135,3166303,2014,7391
18136,3166303,2018,7319
18137,3166303,2022,7340
18138,3166402,2002,1741
18139,3166402,2006,1749
18140,3166402,2010,1789
18141,3166402,2014,1860
18142,3166402,2018,1848
18143,3166402,2022,1857
18144,3166501,2002,4265
18145,3166501,2006,4436
18146,3166501,2010,4220
18147,3166501,2014,4358
18148,3166501,2018,4293
18149,3166501,2022,4292
18150,3166600,2002,877
18151,3166600,2006,889
18152,3166600,2010,815
18153,3166600,2014,822
18154,3166600,2018,786
18155,3166600,2022,771
18156,3166709,2002,7752
18157,3166709,2006,6673
18158,3166709,2010,8412
18159,3166709,2014,8744
18160,3166709,2018,8685
18161,3166709,2022,8725
18162,3166808,2002,9686
18163,3166808,2006,10429
18164,3166808,2010,10549
18165,3166808,2014,11236
18166,3166808,2018,11493
18167,3166808,2022,11750
18168,3166907,2002,7615
18169,3166907,2006,7895
18170,3166907,2010,7542
18171,3166907,2014,7787
18172,3166907,2018,7670
18173,3166907,2022,7667
18174,3166956,2002,3979
18175,3166956,2006,3832
18176,3166956,2010,4425
18177,3166956,2014,4682
18178,3166956,2018,4752
18179,3166956,2022,4836
18180,3167004,2002,2078
18181,3167004,2006,2097
18182,3167004,2010,1995
18183,3167004,2014,2033
18184,3167004,2018,1970
18185,3167004,2022,1949
18186,3167103,2002,21364
18187,3167103,2006,22247
18188,3167103,2010,20835
18189,3167103,2014,21423
18190,3167103,2018,20993
18191,3167103,2022,20915
18192,3167202,2002,193468
18193,3167202,2006,215069
18194,3167202,2010,214152
18195,3167202,2014,229887
18196,3167202,2018,237286
18197,3167202,2022,243950
18198,3167301,2002,2157
18199,3167301,2006,2205
18200,3167301,2010,2192
18201,3167301,2014,2277
18202,3167301,2018,2258
18203,3167301,2022,2267
18204,3167400,2002,5861
18205,3167400,2006,5877
18206,3167400,2010,6027
18207,3167400,2014,6266
18208,3167400,2018,6227
18209,3167400,2022,6258
18210,3167509,2002,2493
18211,3167509,2006,2527
18212,3167509,2010,2537
18213,3167509,2014,2634
18214,3167509,2018,2612
18215,3167509,2022,2621
18216,3167608,2002,16996
18217,3167608,2006,17299
18218,3167608,2010,18298
18219,3167608,2014,19307
18220,3167608,2018,19528
18221,3167608,2022,19834
18222,3167707,2002,6167
18223,3167707,2006,5875
18224,3167707,2010,5830
18225,3167707,2014,5869
18226,3167707,2018,5594
18227,3167707,2022,5476
18228,3167806,2002,5203
18229,3167806,2006,5322
18230,3167806,2010,5676
18231,3167806,2014,6014
18232,3167806,2018,6112
18233,3167806,2022,6226
18234,3167905,2002,4616
18235,3167905,2006,4728
18236,3167905,2010,4079
18237,3167905,2014,4052
18238,3167905,2018,3792
18239,3167905,2022,3669
18240,3168002,2002,28205
18241,3168002,2006,30363
18242,3168002,2010,30917
18243,3168002,2014,33040
18244,3168002,2018,33858
18245,3168002,2022,34653
18246,3168051,2002,3304
18247,3168051,2006,3504
18248,3168051,2010,3137
18249,3168051,2014,3206
18250,3168051,2018,3119
18251,3168051,2022,3093
18252,3168101,2002,3401
18253,3168101,2006,3589
18254,3168101,2010,4112
18255,3168101,2014,4484
18256,3168101,2018,4711
18257,3168101,2022,4890
18258,3168200,2002,1828
18259,3168200,2006,1649
18260,3168200,2010,1873
18261,3168200,2014,1922
18262,3168200,2018,1879
18263,3168200,2022,1869
18264,3168309,2002,3514
18265,3168309,2006,3571
18266,3168309,2010,3794
18267,3168309,2014,4006
18268,3168309,2018,4055
18269,3168309,2022,4120
18270,3168408,2002,13737
18271,3168408,2006,11851
18272,3168408,2010,14293
18273,3168408,2014,14674
18274,3168408,2018,14350
18275,3168408,2022,14280
18276,3168507,2002,11386
18277,3168507,2006,11980
18278,3168507,2010,11355
18279,3168507,2014,11770
18280,3168507,2018,11650
18281,3168507,2022,11680
18282,3168606,2002,128885
18283,3168606,2006,127530
18284,3168606,2010,134745
18285,3168606,2014,140567
18286,3168606,2018,140235
18287,3168606,2022,141269
18288,3168705,2002,74251
18289,3168705,2006,81219
18290,3168705,2010,81243
18291,3168705,2014,86794
18292,3168705,2018,89090
18293,3168705,2022,91268
18294,3168804,2002,6007
18295,3168804,2006,6630
18296,3168804,2010,6961
18297,3168804,2014,7551
18298,3168804,2018,7886
18299,3168804,2022,8160
18300,3168903,2002,7345
18301,3168903,2006,6776
18302,3168903,2010,6906
18303,3168903,2014,6912
18304,3168903,2018,6539
18305,3168903,2022,6369
18306,3169000,2002,15461
18307,3169000,2006,16608
18308,3169000,2010,15823
18309,3169000,2014,16567
18310,3169000,2018,16602
18311,3169000,2022,16769
18312,3169059,2002,3885
18313,3169059,2006,4044
18314,3169059,2010,3950
18315,3169059,2014,4112
18316,3169059,2018,4093
18317,3169059,2022,4117
18318,3169109,2002,5339
18319,3169109,2006,5634
18320,3169109,2010,5764
18321,3169109,2014,6111
18322,3169109,2018,6217
18323,3169109,2022,6336
18324,3169208,2002,12049
18325,3169208,2006,13045
18326,3169208,2010,9537
18327,3169208,2014,9174
18328,3169208,2018,8201
18329,3169208,2022,7683
18330,3169307,2002,67026
18331,3169307,2006,71386
18332,3169307,2010,72765
18333,3169307,2014,77340
18334,3169307,2018,78913
18335,3169307,2022,80561
18336,3169356,2002,24024
18337,3169356,2006,25171
18338,3169356,2010,28318
18339,3169356,2014,30673
18340,3169356,2018,31984
18341,3169356,2022,33062
18342,3169406,2002,52116
18343,3169406,2006,54861
18344,3169406,2010,53860
18345,3169406,2014,56408
18346,3169406,2018,56546
18347,3169406,2022,57127
18348,3169505,2002,5919
18349,3169505,2006,6141
18350,3169505,2010,6293
18351,3169505,2014,6632
18352,3169505,2018,6698
18353,3169505,2022,6797
18354,3169604,2002,23319
18355,3169604,2006,23827
18356,3169604,2010,24188
18357,3169604,2014,25269
18358,3169604,2018,25253
18359,3169604,2022,25466
18360,3169703,2002,16112
18361,3169703,2006,16672
18362,3169703,2010,18055
18363,3169703,2014,19288
18364,3169703,2018,19797
18365,3169703,2022,20280
18366,3169802,2002,4366
18367,3169802,2006,4674
18368,3169802,2010,4658
18369,3169802,2014,4932
18370,3169802,2018,5008
18371,3169802,2022,5099
18372,3169901,2002,88969
18373,3169901,2006,98778
18374,3169901,2010,101519
18375,3169901,2014,109779
18376,3169901,2018,114265
18377,3169901,2022,117995
18378,3170008,2002,10750
18379,3170008,2006,10690
18380,3170008,2010,11681
18381,3170008,2014,12324
18382,3170008,2018,12466
18383,3170008,2022,12661
18384,3170057,2002,12005
18385,3170057,2006,12818
18386,3170057,2010,12040
18387,3170057,2014,12523
18388,3170057,2018,12449
18389,3170057,2022,12514
18390,3170107,2002,261457
18391,3170107,2006,285094
18392,3170107,2010,295988
18393,3170107,2014,318813
18394,3170107,2018,330361
18395,3170107,2022,340277
18396,3170206,2002,529441
18397,3170206,2006,600368
