,id_municipio,pib,va_agropecuaria,va_industria,va_servicos,va_adespss,ano
32522,4304697,87529595,44162151,6097334,13064045,21739971,2022
32523,4304705,3100917403,126451684,27783552,185578596,324683771,2022
32524,4304713,142555994,44013568,19283084,26332564,4766381,2022
32525,4304804,3078517379,51602152,1417422462,740016356,164047775,2022
32526,4304853,47047694,22110917,4672733,7233255,11700778,2022
32527,4304903,521007074,82472528,102897292,217064678,52370983,2022
32528,4304952,136883541,45283484,631444,50646582,20754831,2022
32529,4305009,336054754,112075458,13055044,135476897,51201338,2022
32530,4305108,2596516131,235531621,7028390118,12322690373,2629159813,2022
32531,4305116,76868275,35683847,2438202,15689435,20503569,2022
32532,4305124,106870718,41590293,4376285,22983891,34494147,2022
32533,4305132,7066574,20320367,2412424,16022538,29853387,2022
32534,4305157,55459421,25882662,1348873,9980247,16521756,2022
32535,4305173,168017214,3534188,7859406,49993074,64538191,2022
32536,4305207,682153835,5410403,5613191,375787738,74242281,2022
32537,4305306,480990539,196916247,31780426,160808002,55960257,2022
32538,4305355,12848213,26683845,503550613,403407715,218073237,2022
32539,4305371,89492743,43970062,2368512,1811823,21213686,2022
32540,4305405,228492765,134575186,9413213,50360029,26964521,2022
32541,4305439,303980113,20513445,499559,15668323,41922279,2022
32542,4305447,97330433,40882955,3272259,15780838,34110799,2022
32543,4305454,337337643,13768065,24436733,163662786,115780666,2022
32544,4305504,154370873,58713139,12247851,44649619,27277649,2022
32545,4305587,76691629,32544264,7072072,14911478,18727662,2022
32546,4305603,169918948,74534562,7011887,51541744,24227858,2022
32547,4305702,37000327,120721209,38821008,130165048,44183237,2022
32548,4305801,345026701,60959417,33378016,162199762,57401061,2022
32549,4305835,43495812,22484691,1249534,6257466,12257498,2022
32550,4305850,135203281,74515964,4904734,29431718,18647783,2022
32551,4305871,118272775,36468584,11453192,38840637,2161445,2022
32552,4305900,306595176,120147651,13103659,108018885,44431198,2022
32553,4305934,39997195,17566575,2323667,6666671,11897049,2022
32554,4305959,165954254,31175762,61680852,36189195,2508693,2022
32555,4305975,192047284,106669041,12498972,38738261,25296,2022
32556,4306007,405725524,120103948,40833622,141492234,76072654,2022
32557,4306056,190470625,61794693,10964527,57593411,48127502,2022
32558,4306072,71754286,38544833,1736596,10787361,1880887,2022
32559,4306106,3419676041,296717509,339145126,1956580079,337420229,2022
32560,4306130,92824674,46354481,3147813,22538941,15577797,2022
32561,4306205,405909724,52960033,90233668,147883823,61382716,2022
32562,4306304,155422217,55776364,7419276,54301621,28020468,2022
32563,4306320,108915899,57693715,4977587,22048688,20415218,2022
32564,4306353,40399866,12390878,981266,8315934,17304985,2022
32565,4306379,131631382,7337185,7382855,24034813,21862116,2022
32566,4306403,1948546041,13485075,740690957,73399527,178245715,2022
32567,4306429,122726367,71326724,6171509,19702755,18857045,2022
32568,4306452,117937468,39081629,9359444,39136653,22628908,2022
32569,4306502,270278338,92878081,8593768,73200175,83067105,2022
32570,4306551,5346166,4732801,3324293,21868396,18940663,2022
32571,4306601,1400215196,427540257,106659411,541605129,228185431,2022
32572,4306700,83240092,1830489,17953508,21441365,19254392,2022
32573,4306734,204470392,100470797,7431103,58291611,28501592,2022
32574,4306759,56116945,14232249,854782,14961222,1427453,2022
32575,4306767,1782166444,11643187,200499533,792240952,240084074,2022
32576,4306809,1020292105,35439292,270268703,460278437,109609496,2022
32577,4306908,594377783,172095717,34329749,197163088,153937406,2022
32578,4306924,53411658,2290846,2136486,12451667,13321644,2022
32579,4306932,347384641,68176253,15086594,175210033,53705344,2022
32580,4306957,224577148,25355558,144622324,24768263,22089171,2022
32581,4306973,121465864,46965924,9603975,33220922,22475471,2022
32582,4307005,5859841943,88105544,1757430493,2669916657,536268306,2022
32583,4307054,144767928,56165936,15814538,39147224,25043717,2022
32584,4307104,142340217,51782033,5323785,37201529,4341295,2022
32585,4307203,116972469,35585609,7188508,34763107,3021769,2022
32586,4307302,247658332,94360827,12802954,84681628,39323987,2022
32587,4307401,215910305,111515171,7435647,59019323,26439864,2022
32588,4307450,87109771,40687979,3512468,16831662,22251658,2022
32589,4307500,622576899,112250469,70898527,290376874,85835431,2022
32590,4307559,243279185,29973189,43947112,101363057,38036244,2022
32591,4307609,1542697876,4185244,453007085,648383907,272831382,2022
32592,4307708,334153191,1792106,741793627,1580852208,496243304,2022
32593,4307807,1797386521,91176609,589124413,726184981,187726886,2022
32594,4307815,107224663,41318701,3256376,29550328,26381351,2022
32595,4307831,171581672,70079173,15539654,50107183,23057105,2022
32596,4307864,137478414,3800097,40619286,2595318,21954483,2022
32597,4307906,3607729923,153150541,1044942059,1412757002,369435766,2022
32598,4308003,226717531,17664484,27236977,120394096,37784104,2022
32599,4308052,73369977,33372291,479832,15460922,16811303,2022
32600,4308078,102076363,22953508,11244288,32167449,2895336,2022
32601,4308102,47087936,17588958,89233489,240825628,71606818,2022
32602,4308201,1948953361,113372483,709892306,587793648,167995157,2022
32603,4308250,61996364,29937585,3143114,12469249,13997099,2022
32604,4308300,245766183,40612474,12245729,12717693,54069936,2022
32605,4308409,192869539,58091374,2068868,58219332,4273729,2022
32606,4308433,46799254,17208313,3116486,8476524,16264699,2022
32607,4308458,255855884,90919064,8589298,102089482,33260778,2022
32608,4308508,1202108944,94860208,182932073,638178139,165809072,2022
32609,4308607,2302654875,50812368,852467582,776214843,185588441,2022
32610,4308656,148258738,81890765,4198753,30712352,24781395,2022
32611,4308706,240406166,51451092,55154181,77272212,3280733,2022
32612,4308805,156306292,56315392,8308193,41251289,43988271,2022
32613,4308854,126462424,60171523,3257108,38118667,15301718,2022
32614,4308904,649109273,85941279,113602244,305201861,92553818,2022
32615,4309001,764649745,204068067,101129936,288048107,102113812,2022
32616,4309050,27622049,18925539,109952903,71211736,50508307,2022
32617,4309100,2022329978,16214833,278132563,12279038,282156387,2022
32618,4309126,60440574,282701,3264339,9601266,17504159,2022
32619,4309159,79029907,34455945,2976197,11949593,27753385,2022
32620,4309209,1064098301,16449766,3783007655,3747563174,1369995634,2022
32621,4309258,71844361,36574241,2340052,17284729,12259844,2022
32622,4309308,5826460006,49652936,1148174581,2029543184,545435897,2022
32623,4309407,960169808,5134446,290073389,389737625,144876773,2022
32624,4309506,295455042,58405151,37555561,122967508,46034013,2022
32625,4309555,201263833,25260072,46136997,75297099,28380404,2022
32626,4309571,59460659,23051855,1857515,11605954,21211536,2022
32627,4309605,1707526941,90959717,660197906,468721814,132344609,2022
32628,4309654,213292632,45017947,56788885,46233311,40742675,2022
32629,4309704,184330843,68173417,9945774,62821936,2877981,2022
32630,4309753,83286488,25728757,7518803,18180976,27298172,2022
32631,4309803,225183318,89198727,17506448,70498603,3194893,2022
32632,4309902,241209261,68258478,11687398,92226112,44903067,2022
32633,4309951,110960278,44875831,3266506,28657066,28350107,2022
32634,4310009,1203380418,163530109,293597243,465985134,1152321,2022
32635,4310108,1711229294,4662277,740808151,56080001,194126905,2022
32636,4310207,4390345148,183061862,1026474241,2136232572,565618307,2022
32637,4310306,122338278,34207003,15405893,39167647,24082906,2022
32638,4310330,553506721,1846202,57976092,293516083,163845889,2022
32639,4310363,744218254,26354261,491711376,118638453,22565005,2022
32640,4310405,325846574,111114949,36383134,9317519,41107932,2022
32641,4310413,73038153,3318417,3172663,15990268,17203653,2022
32642,4310439,192562835,74786998,15080088,53407017,38945607,2022
32643,4310462,10224914,49876041,5542437,25628667,16866307,2022
32644,4310504,203668184,3942059,16493395,90134414,37714983,2022
32645,4310538,196795954,11861773,21674694,118963577,33274064,2022
32646,4310553,95671573,48112235,2375408,18029903,24308383,2022
32647,4310579,73403581,44780146,3402775,8155531,15934075,2022
32648,4310603,1571169036,414734609,279774305,511298944,217855403,2022
32649,4310652,72408469,35629916,3316545,12937453,18702533,2022
32650,4310702,70901366,29537211,3227982,13781671,22175346,2022
32651,4310751,3745515,13086813,1657313,6967343,14681427,2022
32652,4310801,979022025,8828572,206566782,487280444,132464653,2022
32653,4310850,106616607,36213859,4457322,35651853,24284974,2022
32654,4310876,7647959,39273262,2122351,12428657,20657434,2022
32655,4310900,157557684,68816861,12307395,4263613,2443208,2022
32656,4311007,747053269,219790274,39879605,300671265,138923153,2022
32657,4311106,255078088,55657896,21592286,106139352,57336702,2022
32658,4311122,75620968,21781211,5303336,21580376,23401398,2022
32659,4311130,154903941,10525492,4487621,19161727,23282391,2022
32660,4311155,430969428,237762414,11914302,102983584,58120986,2022
32661,4311205,1141721691,261692142,42277637,56003356,121146287,2022
32662,4311239,53804526,21726761,1920656,8233211,19887119,2022
32663,4311254,101795976,44202151,3429478,1648466,34840125,2022
32664,4311270,742539,27713513,2037955,22293734,1644971,2022
32665,4311304,1133234506,185330271,240026565,459687712,141387101,2022
32666,4311403,4695484137,17219481,1066180429,244739804,438549009,2022
32667,4311429,50733831,18050304,3365749,8566629,1911997,2022
32668,4311502,269618551,140670455,8290484,6146925,50016554,2022
32669,4311601,121601222,32909481,551087,44618643,29722975,2022
32670,4311627,318554767,5598262,196340716,56702602,33442292,2022
32671,4311643,55572422,30854629,3086096,7639475,12668044,2022
32672,4311700,186903602,65533177,11978942,61752766,36374316,2022
32673,4311718,331615518,221273466,13234087,50555482,3629059,2022
32674,4311734,53585598,18152962,3356197,10227631,20244251,2022
32675,4311759,278462719,141234475,13134218,66261589,46347148,2022
32676,4311775,153824711,26689019,2257761,55644793,38845137,2022
32677,4311791,76303706,27401051,9160863,15880967,20733437,2022
32678,4311809,222670097,16393145,712765995,820854937,243905993,2022
32679,4311908,143567942,44080518,14381982,50297614,27281086,2022
32680,4311981,82004783,32274912,236337,16929161,26575564,2022
32681,4312005,62886199,26272121,377948,13060329,16859103,2022
32682,4312054,98780969,30122508,69339,31101124,23968409,2022
32683,4312104,113421086,25451116,11783017,37428135,29740436,2022
32684,4312138,111605113,52164391,3398164,2872979,20417445,2022
32685,4312153,147068482,22377424,47152896,37044908,28460354,2022
32686,4312179,46832187,21406544,153902,8292606,14100352,2022
32687,4312203,112355423,3545214,9658949,35056605,26720113,2022
32688,4312252,199313263,42220918,12158626,67419035,44967896,2022
32689,4312302,143279595,34201345,26907424,39177612,30039168,2022
32690,4312351,60230091,24810377,4421884,10628347,12648211,2022
32691,4312377,83129027,40010577,2689886,13532335,24802828,2022
32692,4312385,7434126,27729163,11054705,137335,16903802,2022
32693,4312401,3905781931,60283036,1286952214,1479205737,381977598,2022
32694,4312427,83755402,22364951,2457142,29317357,22317126,2022
32695,4312443,59890132,18743302,2516272,14197786,22005908,2022
32696,4312450,103582091,11702125,12450585,31667271,37672759,2022
32697,4312476,211333878,32963116,6116227,60253991,38378681,2022
32698,4312500,427436511,180625391,2273546,126025676,76000291,2022
32699,4312609,284633961,22359281,134316233,75639494,30336332,2022
32700,4312617,724936864,382893723,144801739,123662944,26387389,2022
32701,4312625,54969007,26241392,1839846,989312,15286514,2022
32702,4312658,1371080011,87963996,497032665,475359014,111155095,2022
32703,4312674,80269331,34081043,2119717,23294726,14883391,2022
32704,4312708,407282862,77226102,29385637,189154301,69190738,2022
32705,4312757,196106912,5012444,10320997,70769588,25438779,2022
32706,4312807,263689994,33088799,93893494,71982687,29541719,2022
32707,4312906,622403225,80581491,301253032,136712056,57349698,2022
32708,4312955,113854937,37264905,21308103,28440335,15505573,2022
32709,4313003,114524693,37211866,14711647,29986561,24860954,2022
32710,4313011,187801094,65993701,46701883,34182504,19628383,2022
32711,4313037,123203745,14871351,32162641,36561374,31200495,2022
32712,4313060,702231998,2930697,358024778,172908489,115808269,2022
32713,4313086,78854921,2599377,101173,19426635,16459354,2022
32714,4313102,284050795,37896354,89432169,95582467,4000697,2022
32715,4313201,826388832,3787946,183219951,385338263,123394028,2022
32716,4313300,1323123237,57681143,396701461,524765266,160657548,2022
32717,4313334,150201437,65782458,14334768,39104853,18575126,2022
32718,4313359,200991302,34926053,91835595,34777033,27297293,2022
32719,4313375,1916838482,24331426,399857059,779723923,184758824,2022
32720,4313391,7973465,29562386,4613462,15947331,26489566,2022
32721,4313409,9282359816,17856683,1858244247,513283749,119856412,2022
32722,4313425,14725606,7431974,5080173,35322644,24243683,2022
32723,4313441,47789777,179397,1143225,10329174,16549156,2022
32724,4313466,57376948,2535885,1995661,12889045,14860599,2022
32725,4313490,99096428,32500638,7444818,27155738,26490533,2022
32726,4313508,1695496567,38014333,248232545,938506251,30068004,2022
32727,4313607,126480824,4754557,8288418,38221096,24694303,2022
32728,4313656,565516757,86576722,199783753,169145208,74552855,2022
32729,4313706,1477384872,46851721,76587296,610868998,197432812,2022
32730,4313805,234301713,63296012,43575554,72646787,42456387,2022
32731,4313904,2104504977,113374074,727850423,7659243,252642457,2022
32732,4313953,361491067,90062483,6447376,120205555,58522297,2022
32733,4314001,313957023,54584621,71133048,102057419,43179417,2022
32734,4314027,149973545,43594056,5204942,50088008,42793003,2022
32735,4314035,110224099,22757235,823141,40471612,27897026,2022
32736,4314050,1279035986,3938752,356045663,526277473,289362424,2022
32737,4314068,987278,40001254,3457908,18644212,32803053,2022
32738,4314076,167546856,48535418,21017139,42745904,39150375,2022
32739,4314100,10048731825,127466642,1137559527,6404094699,106436596,2022
32740,4314134,11225827,32976185,27776697,21775547,18666485,2022
32741,4314159,202082809,50475702,45376874,47295778,44155689,2022
32742,4314175,144473286,97025068,4022465,18513511,21053764,2022
32743,4314209,145746194,33141393,9475942,55088943,40161579,2022
32744,4314308,244656825,120031384,9041456,72526702,30541156,2022
32745,4314407,9494825879,177298664,1098507753,5479885714,1759337342,2022
32746,4314423,298779912,1020011,14363014,7488726,36545532,2022
32747,4314456,102393659,43838766,14140094,18627973,18965099,2022
32748,4314464,214397239,36370932,124072588,15326904,22798862,2022
32749,4314472,784840625,54104833,640672147,47732653,32107643,2022
32750,4314498,114704211,53829671,6278947,20861996,30239676,2022
32751,4314506,304330055,44680877,62763997,103359657,72380487,2022
32752,4314548,6422004,23060126,5482346,13168025,16693269,2022
32753,4314555,7196276,35059208,1834556,14495468,18452648,2022
32754,4314605,498860451,22032426,26097205,118590347,114443583,2022
32755,4314704,208061667,33768578,30011128,7634232,53945076,2022
32756,4314753,106113955,19518718,33731207,24737205,16092647,2022
32757,4314779,27292909,147269939,9551228,74592218,26730784,2022
32758,4314787,61587974,29416061,2807328,11594448,13791523,2022
32759,4314803,1309518867,41254678,442203091,454399094,190175164,2022
32760,4314902,76074563081,28862282,5866789654,52893268491,7306472157,2022
32761,4315008,113908843,42104368,384896,36175859,27733899,2022
32762,4315057,6850037,27891117,1735853,18266602,16971652,2022
32763,4315073,35772568,12886141,946448,7134514,13777504,2022
32764,4315107,187449355,28173095,9613756,81865061,54936833,2022
32765,4315131,50874186,21526452,1872799,12235913,13076047,2022
32766,4315149,161574519,12029509,77014748,35300445,18786534,2022
32767,4315156,131843199,47575084,7258936,37425513,34426428,2022
32768,4315172,68234552,36757557,4239523,10536028,13999579,2022
32769,4315206,106026621,37344401,10683739,275807,24966005,2022
32770,4315305,499432317,112257939,28717511,215751767,112034985,2022
32771,4315313,103355754,55800643,5468288,21050126,1670794,2022
32772,4315321,168264976,89194255,450884,40212748,23923884,2022
32773,4315354,155655902,67007578,6755347,43959923,28781804,2022
32774,4315404,160136949,41382032,5495852,46471457,57647511,2022
32775,4315453,60990642,29713954,2548992,11668617,15077085,2022
32776,4315503,467562646,128936625,49382067,168240784,89983749,2022
32777,4315552,101778664,49235489,3476165,23594629,2016431,2022
32778,4315602,997194148,257593648,2556759839,4245208115,1205425173,2022
32779,4315701,922432738,231611764,93325272,334824428,205437355,2022
32780,4315750,129044954,5324299,50117357,33492407,28283657,2022
32781,4315800,470116065,55653285,199369519,117555426,64392055,2022
32782,4315909,209636177,57722604,18086475,73602769,36468354,2022
32783,4315958,95987549,55274367,2482389,15440824,19512128,2022
32784,4316006,602177771,19512128,164817595,245152062,111603757,2022
32785,4316105,352310215,11756664,15617231,138943208,56780325,2022
32786,4316204,224156819,102477745,7945594,67933915,33793184,2022
32787,4316303,333443122,69574723,153981454,60694002,38539796,2022
32788,4316402,975956388,231605596,52510218,418946218,206022897,2022
32789,4316428,55132334,15951168,1894295,15494401,18557591,2022
32790,4316436,137621346,50230584,3467078,51576935,20735775,2022
32791,4316451,929442423,54853412,678914248,101673233,75796255,2022
32792,4316477,136392357,41960845,15155263,46458449,20907748,2022
32793,4316501,305547943,60282541,62714706,105684807,44456294,2022
32794,4316600,666133708,106268143,103080162,286386402,90738396,2022
32795,4316709,723694256,233421276,36181165,309198606,56884674,2022
32796,4316733,81484287,50881187,2161913,1182752,14681784,2022
32797,4316758,273413545,2290262,126540774,61363002,39070798,2022
32798,4316808,10494583157,146927909,2572562103,3898939947,756047306,2022
32799,4316907,8740365137,178874551,1034344385,5209082282,146404387,2022
32800,4316956,214509236,42946793,58395025,59895602,36491156,2022
32801,4316972,210683926,121845576,18660151,36589574,20419065,2022
32802,4317004,143197691,48264209,5531024,36955896,46699193,2022
32803,4317103,2305549649,293168235,431925359,983286617,453478634,2022
32804,4317202,3145195038,156431574,71469319,1472254224,425085989,2022
32805,4317251,43107304,16392214,2350426,8985849,13470904,2022
32806,4317301,1144567114,415052373,136488456,339276828,198444508,2022
32807,4317400,1469766006,140764131,99900564,832684306,264196696,2022
32808,4317509,272443022,128269397,412665023,1506773652,415483988,2022
32809,4317558,76299746,35505476,3720095,16691241,15770533,2022
32810,4317608,1402886738,95003697,402276688,521592821,227582101,2022
32811,4317707,407644263,203145813,14109739,100761922,67419777,2022
32812,4317756,107594214,47476305,8810374,23227788,20102962,2022
32813,4317806,615149088,193033783,4172582,249286731,75014066,2022
32814,4317905,639308596,156194444,65701031,258081018,8538464,2022
32815,4317954,84976359,44659585,5255875,13127641,18798524,2022
32816,4318002,1997131955,405902042,265549956,839038923,317826128,2022
32817,4318051,8546801,20900141,17675362,2081899,20091303,2022
32818,4318101,459274078,153036089,18981418,160177589,105672191,2022
32819,4318200,793012632,340996354,62565353,225642218,121376682,2022
32820,4318309,1928298001,417003598,227175879,80318481,327775395,2022
32821,4318408,613339593,67206152,74539558,305914639,119406866,2022
32822,4318424,145082969,49002649,6033522,49038867,29209151,2022
32823,4318432,93357973,12295198,14267649,39672803,18851946,2022
32824,4318440,9167832,35144346,938935,2371312,1853113,2022
32825,4318457,5500911,14691982,1876586,15955492,19158031,2022
32826,4318465,50832025,14873761,1802734,13865867,17502325,2022
32827,4318481,1115514,15103987,2916739,31810353,25270607,2022
32828,4318499,118702319,42153061,27786942,24306804,16881332,2022
32829,4318507,463692618,70052249,42891263,174339406,150670251,2022
32830,4318606,309193378,86247804,19008935,13800242,37961985,2022
32831,4318614,75948079,30499946,7051241,14869255,1784285,2022
32832,4318622,116119278,49340713,7720117,30823432,24441603,2022
32833,4318705,9793530274,276282,1997399076,427823061,1273150863,2022
32834,4318804,1126353198,255093726,92877604,456925353,236436375,2022
32835,4318903,1431608925,278981297,166299259,660401426,185773797,2022
32836,4319000,968734037,42783609,310440703,340442395,11691541,2022
32837,4319109,275350612,101557456,19883242,98083485,34775183,2022
32838,4319125,156831974,79553979,4636965,3815946,24295841,2022
32839,4319158,413487624,192839487,17257983,126898234,52042841,2022
32840,4319208,185550222,92097878,6803344,4550352,33930693,2022
32841,4319307,175850133,68546733,14343811,47801737,36522758,2022
32842,4319356,84147589,17152775,1708421,20412047,22875867,2022
32843,4319364,66564026,15287371,1360553,24796469,17633482,2022
32844,4319372,125901924,6186173,11457221,24266059,22349591,2022
32845,4319406,401817162,79842751,42641887,162549752,87355064,2022
32846,4319505,764721079,23867154,152522073,352347219,136818925,2022
32847,4319604,82298139,215788498,78130099,320907328,142258941,2022
32848,4319703,102152331,31062908,9328044,32861342,22444642,2022
32849,4319711,65703953,2044888,11797957,14567566,15396818,2022
32850,4319737,63591801,32079729,1869778,10167393,18326251,2022
32851,4319752,71558614,5900345,2376081,18969146,1588253,2022
32852,4319802,463775825,117227738,154656102,104152836,5438205,2022
32853,4319901,3183264368,6920648,1366029366,109673074,414049225,2022
32854,4320008,3493976706,4063302,979769588,1344522835,752355749,2022
32855,4320107,1024427445,113872061,175103372,478026375,140943135,2022
32856,4320206,469980521,87493855,76444307,189463126,6454182,2022
32857,4320230,120271287,54127391,5425731,32897657,19569651,2022
32858,4320263,111813608,4147625,4175755,24093103,38946734,2022
32859,4320305,217816818,58182749,14913812,84982821,3084015,2022
32860,4320321,9541929,43936532,4034368,20503557,21097001,2022
32861,4320354,91784981,28198707,9353377,19863329,29403038,2022
32862,4320404,655627661,67676039,141891574,271398268,103136289,2022
32863,4320453,48952596,22435207,2622438,7443613,1402039,2022
32864,4320503,290676604,146062955,18369028,73717716,38734127,2022
32865,4320552,296826578,2628215,49899197,131048939,39525432,2022
32866,4320578,63287424,30582981,2814232,10971282,16962351,2022
32867,4320602,122025836,52514804,6989753,31842319,25074225,2022
32868,4320651,58134987,17991448,3276379,15853778,18289081,2022
32869,4320677,188404736,4927934,8564783,6247912,5726187,2022
32870,4320701,380495681,41934485,32866066,19451165,80834139,2022
32871,4320800,892141356,92130183,146270022,412393158,160423662,2022
32872,4320859,111622383,50886511,7398273,20069578,29248139,2022
32873,4320909,129164627,71019255,452751706,436513765,133883199,2022
32874,4321006,431561413,45631995,7900493,187528428,60308118,2022
32875,4321105,420746286,117669491,4232594,144744675,91859064,2022
32876,4321204,1403652645,18165644,230531262,756396861,277360647,2022
32877,4321303,856243176,70408162,258102078,296975595,128654619,2022
32878,4321329,14451698,47837172,6496221,53314441,22330022,2022
32879,4321352,92982768,23480835,2899049,29324996,33358245,2022
32880,4321402,506473795,93528253,37362956,26939562,71213329,2022
32881,4321436,252458621,15723068,17838355,133155313,5963005,2022
32882,4321451,1447329654,80240993,440156552,560157202,192755929,2022
32883,4321469,102227981,17109297,12482807,38276619,23201096,2022
32884,4321477,143102019,50355444,599739,43393137,32410046,2022
32885,4321493,67436402,22291518,1841858,20535603,18933593,2022
32886,4321501,1242675665,29317361,158475377,729442473,2426298,2022
32887,4321600,1152152451,1412597,113834968,629923956,317603005,2022
32888,4321626,67430059,31567874,10917437,6606821,16097839,2022
32889,4321634,103678249,42949277,4456843,29192925,19335545,2022
32890,4321667,267519066,15022336,23551454,139820663,57931413,2022
32891,4321709,76770117,7758546,299002384,237577238,144561278,2022
32892,4321808,1146342359,12086281,156672689,594284471,139506239,2022
32893,4321832,57843967,21258874,2761673,11271587,2077675,2022
32894,4321857,132923081,43268327,10418067,43707105,25985118,2022
32895,4321907,923038263,117260322,144149479,432741812,138515828,2022
32896,4321956,215541281,55398982,39841788,65560527,35821639,2022
32897,4322004,721424011,84041621,3589001198,1741064257,280088082,2022
32898,4322103,232643137,63827479,10032867,103220625,35304524,2022
32899,4322152,71162091,22721228,2099308,15517012,27115034,2022
32900,4322186,60647737,29094143,2793431,12548837,14077379,2022
32901,4322202,1186953439,446405428,53377132,444987663,145970038,2022
32902,4322251,507732007,50872492,290229232,74949048,33078974,2022
32903,4322301,318457404,91904133,19650303,134144138,42889554,2022
32904,4322327,95529987,35414487,377015,25259023,25726999,2022
32905,4322343,72583927,38371919,1438937,13037038,17208171,2022
32906,4322350,5352201,30452163,2014098,772737,11842574,2022
32907,4322376,88207071,5169528,2478857,13806083,1810116,2022
32908,4322400,2840205505,402512059,303012054,1244402343,656126575,2022
32909,4322509,2541968407,479524059,275066871,1152518753,359438667,2022
32910,4322525,8330381,33695665,5990333,16720498,23372425,2022
32911,4322533,220183951,76233884,12131273,57203074,64964318,2022
32912,4322541,152002738,24198071,37697525,45451387,32867038,2022
32913,4322558,65363507,27737882,2757908,15785838,16908942,2022
32914,4322608,3671050738,200241052,1315285363,1309167529,37963288,2022
32915,4322707,746479724,56169431,142235891,296535745,152060173,2022
32916,4322806,1633450462,43687906,653799903,544719972,146563004,2022
32917,4322855,74314844,3824435,3546625,14288453,13697541,2022
32918,4322905,148629168,60872422,9192832,43727772,28899828,2022
32919,4323002,4231150191,127144866,638670487,186438325,1204731619,2022
32920,4323101,112365566,55244488,4425284,21087923,29104138,2022
32921,4323200,144985408,44535473,1381762,49196142,24734443,2022
32922,4323309,212817774,30933707,8687691,42246093,25986949,2022
32923,4323358,119017455,54525364,10189772,25310702,21018319,2022
32924,4323408,252307659,68924551,48707327,69396297,28258154,2022
32925,4323457,101933767,23494968,14493092,26974712,30197838,2022
32926,4323507,111010965,48192213,6727712,28478881,19999466,2022
32927,4323606,61541947,28990964,2286745,12573737,13926816,2022
32928,4323705,8432291,40185577,3390467,18130515,19081093,2022
32929,4323754,107930946,49888523,5774171,21239534,22163335,2022
32930,4323770,202002476,55469075,55863531,43722958,23033398,2022
32931,4323804,622136404,2090217,90271877,332186566,150194145,2022
32932,5000203,1084473174,425098175,281580965,169368466,137854375,2022
32933,5000252,240729764,133644547,8519588,32492559,52585751,2022
32934,5000609,1275106851,318417721,90703898,437164279,276324254,2022
32935,5000708,582569456,106436929,89523995,173589247,161676993,2022
32936,5000807,322122698,143014867,19828817,66562366,71137474,2022
32937,5000856,952222714,372924637,325632263,119944356,82899878,2022
32938,5000906,533639382,16089109,12877784,194351847,70076699,2022
32939,5001003,1236455685,291495809,361098432,288958896,174002694,2022
32940,5001102,1034971978,159786945,85969288,390005517,307775375,2022
32941,5001243,95621459,539796812,35603992,191696708,93045463,2022
32942,5001508,573406794,361274016,27478977,86295946,62089714,2022
32943,5001904,919204086,78510181,31389831,277999112,161724856,2022
32944,5002001,514197705,209316053,92222834,89829164,88908277,2022
32945,5002100,687284805,245325185,53297053,163408453,173676579,2022
32946,5002159,265222394,56359804,60493598,57784256,65160684,2022
32947,5002209,97305845,311806646,59966938,341186389,158728395,2022
32948,5002308,729597039,474831473,24091364,94362888,94896279,2022
32949,5002407,1908543682,669617446,332808071,48497703,219007623,2022
32950,5002605,540041485,236680692,23299932,139089307,97104237,2022
32951,5002704,30121789022,488105508,4174905182,150446967,6308424973,2022
32952,5002803,14581074,67368228,4286641,20073748,46543393,2022
32953,5002902,732681321,162377431,104366263,251136239,145356072,2022
32954,5002951,2113978891,709835641,171964639,757957176,2203569,2022
32955,5003108,126182302,44996677,6047201,23082312,44646659,2022
32956,5003157,265873454,83860691,13651857,52305056,101544562,2022
32957,5003207,288626667,399679118,359626281,10260667,872436328,2022
32958,5003256,1966408905,1045326867,289991718,349668924,152575891,2022
32959,5003306,1007912113,201276048,82750564,396937542,228845631,2022
32960,5003454,398455231,122670874,36898941,116608052,86299056,2022
32961,5003488,267245115,92520258,21051132,55570525,8134184,2022
32962,5003504,181327844,68874754,6403439,47705299,45147296,2022
32963,5003702,1085432987,1014317364,1668329953,5140488621,1638214031,2022
32964,5003751,443801936,132456129,66320053,114297799,87171459,2022
32965,5003801,59613952,81983808,108471293,22199749,128766482,2022
32966,5003900,126740987,63440879,420395,18460766,31649044,2022
32967,5004007,255465562,81766837,192002,71086471,65228366,2022
32968,5004106,319738104,122556976,3608318,74495786,65942388,2022
32969,5004304,576492011,222164649,73425608,123579587,114813876,2022
32970,5004403,296582225,113259301,26046811,67595445,67246683,2022
32971,5004502,1059218928,390853616,55371661,314956057,161568079,2022
32972,5004601,935253338,346827856,171207916,200276723,139704843,2022
32973,5004700,1459822943,498754514,381198231,312354726,169427462,2022
32974,5004809,13855071,48106096,4398451,16960307,63904923,2022
32975,5004908,260945625,135368569,14190035,40304974,53361742,2022
32976,5005004,715697159,114731449,4337791,290134215,182857944,2022
32977,5005103,401833919,277983449,20811778,39621279,43482934,2022
32978,5005152,4140138,266084826,21772764,53717819,50767619,2022
32979,5005202,327146454,8996315,17295711,112725522,160918018,2022
32980,5005251,725706195,417648716,25078318,150839227,65318537,2022
32981,5005400,3680368587,1553010873,177058697,1120687376,366706499,2022
32982,5005608,563291004,114706732,31778627,181345926,190737758,2022
